k,epsilon,N,k2,k1,data_duplication,store_complexity
16,0.1,100000,888,31,7.038288288288288,160.67178774240674
16,0.1,100000,887,31,7.046223224351747,161.02607319384109
16,0.1,100000,886,31,7.054176072234763,161.38154967380973
16,0.1,100000,885,31,7.062146892655368,161.73822254759324
16,0.1,100000,884,31,7.070135746606335,162.09609721076487
16,0.1,100000,883,31,7.078142695356738,162.45517908939624
16,0.1,100000,882,31,7.086167800453515,162.8154736402644
16,0.1,100000,881,31,7.094211123723042,163.17698635106092
16,0.1,100000,880,31,7.1022727272727275,163.5397227406025
16,0.1,100000,879,31,7.1103526734926055,163.903688359043
16,0.1,100000,878,31,7.118451025056948,164.26888878808762
16,0.1,100000,877,31,7.126567844925884,164.6353296412083
16,0.1,100000,876,31,7.134703196347032,165.00301656386137
16,0.1,100000,875,31,7.142857142857143,165.3719552337064
16,0.1,100000,874,31,7.151029748283753,165.7421513608272
16,0.1,100000,873,31,7.15922107674685,166.1136106879544
16,0.1,100000,872,31,7.16743119266055,166.48633899068994
16,0.1,100000,871,31,7.175660160734788,166.86034207773315
16,0.1,100000,870,31,7.183908045977011,167.23562579110887
16,0.1,100000,869,31,7.192174913693901,167.61219600639743
16,0.1,100000,868,31,7.200460829493087,167.99005863296614
16,0.1,100000,867,31,7.20876585928489,168.36921961420302
16,0.1,100000,866,31,7.2170900692840645,168.74968492775233
16,0.1,100000,865,31,7.22543352601156,169.13146058575188
16,0.1,100000,864,31,7.233796296296297,169.51455263507236
16,0.1,100000,863,31,7.242178447276941,169.89896715755856
16,0.1,100000,862,31,7.250580046403712,170.2847102702727
16,0.1,100000,861,31,7.259001161440186,170.67178812573945
16,0.1,100000,860,31,7.267441860465116,171.06020691219317
16,0.1,100000,859,31,7.275902211874272,171.44997285382715
16,0.1,100000,858,31,7.284382284382285,171.84109221104484
16,0.1,100000,857,32,7.292882147024504,166.85127217819073
16,0.1,100000,856,32,7.3014018691588785,167.23280963402917
16,0.1,100000,855,32,7.309941520467836,167.6156766184467
16,0.1,100000,854,32,7.318501170960188,167.9998793389971
16,0.1,100000,853,32,7.327080890973036,168.3854240395597
16,0.1,100000,852,32,7.335680751173709,168.7723170005951
16,0.1,100000,851,32,7.344300822561692,169.16056453940274
16,0.1,100000,850,32,7.352941176470588,169.5501730103806
16,0.1,100000,849,32,7.361601884570082,169.94114880528747
16,0.1,100000,848,32,7.370283018867925,170.33349835350657
16,0.1,100000,847,32,7.378984651711924,170.7272281223124
16,0.1,100000,846,32,7.387706855791962,171.12234461713865
16,0.1,100000,845,32,7.396449704142012,171.51885438184937
16,0.1,100000,844,32,7.4052132701421804,171.9167639990117
16,0.1,100000,843,32,7.413997627520759,172.31608009017108
16,0.1,100000,842,32,7.422802850356295,172.7168093161289
16,0.1,100000,841,32,7.431629013079667,173.11895837722204
16,0.1,100000,840,32,7.440476190476191,173.52253401360545
16,0.1,100000,839,32,7.449344457687723,173.92754300553614
16,0.1,100000,838,32,7.458233890214797,174.33399217366042
16,0.1,100000,837,32,7.467144563918757,174.7418883793031
16,0.1,100000,836,32,7.476076555023924,175.15123852475904
16,0.1,100000,835,32,7.485029940119761,175.56204955358746
16,0.1,100000,834,32,7.494004796163069,175.97432845090833
16,0.1,100000,833,32,7.503001200480192,176.3880822437018
16,0.1,100000,832,32,7.512019230769231,176.80331800110946
16,0.1,100000,831,32,7.521058965102286,177.22004283473873
16,0.1,100000,830,32,7.530120481927711,177.6382638989694
16,0.1,100000,829,32,7.5392038600723765,178.05798839126302
16,0.1,100000,828,33,7.548309178743962,173.070762232703
16,0.1,100000,827,33,7.557436517533253,173.48070464695144
16,0.1,100000,826,33,7.566585956416465,173.89212612260175
16,0.1,100000,825,33,7.575757575757576,174.30503380916602
16,0.1,100000,824,33,7.584951456310679,174.7194348994707
16,0.1,100000,823,33,7.594167679222357,175.1353366299722
16,0.1,100000,822,33,7.603406326034063,175.55274628107492
16,0.1,100000,821,33,7.612667478684531,175.97167117745244
16,0.1,100000,820,33,7.621951219512195,176.39211868837094
16,0.1,100000,819,33,7.631257631257632,176.81409622801564
16,0.1,100000,818,33,7.640586797066015,177.23761125582013
16,0.1,100000,817,33,7.649938800489596,177.66267127679825
16,0.1,100000,816,33,7.659313725490196,178.089283841879
16,0.1,100000,815,33,7.668711656441718,178.5174565482443
16,0.1,100000,814,33,7.678132678132678,178.94719703966967
16,0.1,100000,813,33,7.687576875768758,179.37851300686773
16,0.1,100000,812,33,7.697044334975369,179.81141218783483
16,0.1,100000,811,33,7.706535141800247,180.24590236820043
16,0.1,100000,810,33,7.716049382716049,180.68199138157985
16,0.1,100000,809,33,7.725587144622992,181.11968710992977
16,0.1,100000,808,33,7.735148514851486,181.5589974839068
16,0.1,100000,807,33,7.744733581164808,181.99993048322952
16,0.1,100000,806,33,7.754342431761787,182.4424941370431
16,0.1,100000,805,33,7.763975155279503,182.8866965242877
16,0.1,100000,804,33,7.77363184079602,183.3325457740695
16,0.1,100000,803,33,7.783312577833126,183.78005006603553
16,0.1,100000,802,33,7.793017456359102,184.2292176307512
16,0.1,100000,801,33,7.802746566791511,184.68005675008158
16,0.1,100000,800,34,7.8125,179.6875
16,0.1,100000,799,34,7.822277847309136,180.12834824359425
16,0.1,100000,798,34,7.832080200501253,180.57084329576708
16,0.1,100000,797,34,7.841907151819322,181.01499339772656
16,0.1,100000,796,34,7.851758793969849,181.4608068423703
16,0.1,100000,795,34,7.861635220125786,181.90829197467525
16,0.1,100000,794,34,7.871536523929471,182.35745719209078
16,0.1,100000,793,34,7.881462799495586,182.80831094493556
16,0.1,100000,792,34,7.891414141414141,183.26086173679755
16,0.1,100000,791,34,7.9013906447534765,183.71511812493813
16,0.1,100000,790,34,7.9113924050632916,184.17108872069898
16,0.1,100000,789,34,7.921419518377693,184.62878218991335
16,0.1,100000,788,34,7.931472081218274,185.08820725332058
16,0.1,100000,787,34,7.941550190597205,185.54937268698419
16,0.1,100000,786,34,7.951653944020356,186.0122873227142
16,0.1,100000,785,34,7.961783439490445,186.4769600484926
16,0.1,100000,784,34,7.971938775510204,186.94339980890314
16,0.1,100000,783,34,7.982120051085569,187.4116156055646
16,0.1,100000,782,34,7.9923273657289,187.88161649756807
16,0.1,100000,781,34,8.002560819462229,188.35341160191822
16,0.1,100000,780,34,8.012820512820513,188.82701009397843
16,0.1,100000,779,34,8.023106546854942,189.30242120791985
16,0.1,100000,778,34,8.033419023136247,189.7796542371748
16,0.1,100000,777,34,8.043758043758043,190.25871853489386
16,0.1,100000,776,34,8.054123711340207,190.73962351440736
16,0.1,100000,775,34,8.064516129032258,191.22237864969088
16,0.1,100000,774,35,8.074935400516797,186.22965080509698
16,0.1,100000,773,35,8.085381630012936,186.70223537267648
16,0.1,100000,772,35,8.095854922279793,187.176645202364
16,0.1,100000,771,35,8.106355382619974,187.65288973770555
16,0.1,100000,770,35,8.116883116883116,188.13097848348312
16,0.1,100000,769,35,8.12743823146944,188.61092100619226
16,0.1,100000,768,35,8.138020833333334,189.09272693452382
16,0.1,100000,767,35,8.148631029986962,189.57640595985015
16,0.1,100000,766,35,8.159268929503916,190.06196783671575
16,0.1,100000,765,35,8.169934640522875,190.54942238333243
16,0.1,100000,764,35,8.180628272251308,191.03877948207872
16,0.1,100000,763,35,8.191349934469201,191.5300490800045
16,0.1,100000,762,35,8.202099737532809,192.02324118933953
16,0.1,100000,761,35,8.21287779237845,192.51836588800714
16,0.1,100000,760,35,8.223684210526315,193.01543332014248
16,0.1,100000,759,35,8.234519104084322,193.5144536966156
16,0.1,100000,758,35,8.24538258575198,194.01543729555925
16,0.1,100000,757,35,8.256274768824307,194.51839446290182
16,0.1,100000,756,35,8.267195767195767,195.02333561290476
16,0.1,100000,755,35,8.278145695364238,195.53027122870552
16,0.1,100000,754,35,8.289124668435013,196.03921186286502
16,0.1,100000,753,35,8.300132802124834,196.55016813792074
16,0.1,100000,752,35,8.311170212765957,197.0631507469443
16,0.1,100000,751,35,8.322237017310252,197.57817045410508
16,0.1,100000,750,36,8.333333333333334,192.5925925925926
16,0.1,100000,749,36,8.344459279038718,193.09729889568428
16,0.1,100000,748,36,8.355614973262032,193.6040175266347
16,0.1,100000,747,36,8.366800535475234,194.11275923267664
16,0.1,100000,746,36,8.378016085790884,194.62353483298074
16,0.1,100000,745,36,8.389261744966444,195.13635521923436
16,0.1,100000,744,36,8.400537634408602,195.65123135622616
16,0.1,100000,743,36,8.411843876177658,196.1681742824359
16,0.1,100000,742,36,8.423180592991914,196.68719511063
16,0.1,100000,741,36,8.434547908232119,197.20830502846272
16,0.1,100000,740,36,8.445945945945946,197.73151529908287
16,0.1,100000,739,36,8.457374830852503,198.25683726174643
16,0.1,100000,738,36,8.468834688346883,198.78428233243488
16,0.1,100000,737,36,8.480325644504749,199.3138620044795
16,0.1,100000,736,36,8.491847826086957,199.84558784919133
16,0.1,100000,735,36,8.503401360544217,200.37947151649774
16,0.1,100000,734,36,8.514986376021799,200.91552473558428
16,0.1,100000,733,36,8.526603001364256,201.4537593155432
16,0.1,100000,732,36,8.53825136612022,201.99418714602805
16,0.1,100000,731,36,8.549931600547195,202.5368201979145
16,0.1,100000,730,36,8.561643835616438,203.08167052396738
16,0.1,100000,729,36,8.573388203017833,203.62875025951453
16,0.1,100000,728,36,8.585164835164836,204.17807162312656
16,0.1,100000,727,37,8.59697386519945,199.19641321683594
16,0.1,100000,726,37,8.608815426997245,199.73528613648824
16,0.1,100000,725,37,8.620689655172415,200.27637625735127
16,0.1,100000,724,37,8.632596685082873,200.81969579848155
16,0.1,100000,723,37,8.644536652835408,201.3652570633339
16,0.1,100000,722,37,8.65650969529086,201.91307244046249
16,0.1,100000,721,37,8.668515950069349,202.4631544042287
16,0.1,100000,720,37,8.680555555555555,203.01551551551552
16,0.1,100000,719,37,8.692628650904034,203.57016842244934
16,0.1,100000,718,37,8.704735376044567,204.12712586112855
16,0.1,100000,717,37,8.716875871687588,204.68640065635918
16,0.1,100000,716,37,8.72905027932961,205.24800572239792
16,0.1,100000,715,37,8.741258741258742,205.81195406370233
16,0.1,100000,714,37,8.753501400560225,206.37825877568832
16,0.1,100000,713,37,8.76577840112202,206.9469330454953
16,0.1,100000,712,37,8.77808988764045,207.51799015275847
16,0.1,100000,711,37,8.79043600562588,208.09144347038915
16,0.1,100000,710,37,8.80281690140845,208.6673064653624
16,0.1,100000,709,37,8.815232722143865,209.24559269951277
16,0.1,100000,708,37,8.82768361581921,209.82631583033765
16,0.1,100000,707,37,8.84016973125884,210.4094896118087
16,0.1,100000,706,37,8.852691218130312,210.9951278951913
16,0.1,100000,705,38,8.865248226950355,206.0152645080333
16,0.1,100000,704,38,8.877840909090908,206.5903313940844
16,0.1,100000,703,38,8.890469416785207,207.1678389635069
16,0.1,100000,702,38,8.903133903133902,207.74780109013128
16,0.1,100000,701,38,8.91583452211127,208.3302317466312
16,0.1,100000,700,38,8.928571428571429,208.9151450053706
16,0.1,100000,699,38,8.94134477825465,209.5025550392587
16,0.1,100000,698,38,8.954154727793696,210.09247612261416
16,0.1,100000,697,38,8.96700143472023,210.68492263203723
16,0.1,100000,696,38,8.979885057471265,211.27990904729126
16,0.1,100000,695,38,8.992805755395683,211.87744995219273
16,0.1,100000,694,38,9.005763688760807,212.47756003551055
16,0.1,100000,693,38,9.018759018759019,213.08025409187405
16,0.1,100000,692,38,9.031791907514451,213.68554702269054
16,0.1,100000,691,38,9.044862518089724,214.29345383707195
16,0.1,100000,690,38,9.057971014492754,214.9039896527709
16,0.1,100000,689,38,9.0711175616836,215.51716969712626
16,0.1,100000,688,38,9.084302325581396,216.13300930801856
16,0.1,100000,687,38,9.097525473071325,216.7515239348347
16,0.1,100000,686,38,9.110787172011662,217.37272913944287
16,0.1,100000,685,38,9.124087591240876,217.99664059717733
16,0.1,100000,684,39,9.137426900584796,213.01754912096555
16,0.1,100000,683,39,9.150805270863836,213.6307828403462
16,0.1,100000,682,39,9.164222873900293,214.24669991503782
16,0.1,100000,681,39,9.177679882525698,214.86531607046268
16,0.1,100000,680,39,9.191176470588236,215.4866471475468
16,0.1,100000,679,39,9.204712812960235,216.1107091037401
16,0.1,100000,678,39,9.218289085545722,216.73751801404708
16,0.1,100000,677,39,9.231905465288035,217.36709007206838
16,0.1,100000,676,39,9.245562130177515,217.99944159105252
16,0.1,100000,675,39,9.25925925925926,218.63458900495937
16,0.1,100000,674,39,9.27299703264095,219.27254886953395
16,0.1,100000,673,39,9.286775631500744,219.91333786339186
16,0.1,100000,672,39,9.300595238095237,220.55697278911563
16,0.1,100000,671,39,9.314456035767511,221.20347057436305
16,0.1,100000,670,39,9.328358208955224,221.8528482729864
16,0.1,100000,669,39,9.342301943198803,222.50512306616392
16,0.1,100000,668,39,9.3562874251497,223.16031226354292
16,0.1,100000,667,39,9.370314842578711,223.81843330439497
16,0.1,100000,666,39,9.384384384384385,224.47950375878304
16,0.1,100000,665,39,9.398496240601503,225.14354132874115
16,0.1,100000,664,40,9.412650602409638,220.1652997532298
16,0.1,100000,663,40,9.42684766214178,220.81857455826048
16,0.1,100000,662,40,9.441087613293051,221.4747948631356
16,0.1,100000,661,40,9.4553706505295,222.13397845377082
16,0.1,100000,660,40,9.469696969696969,222.7961432506887
16,0.1,100000,659,40,9.484066767830045,223.46130731024382
16,0.1,100000,658,40,9.498480243161094,224.1294888258608
16,0.1,100000,657,40,9.512937595129376,224.80070612928557
16,0.1,100000,656,40,9.527439024390244,225.47497769185009
16,0.1,100000,655,40,9.541984732824428,226.15232212575023
16,0.1,100000,654,40,9.5565749235474,226.83275818533792
16,0.1,100000,653,40,9.571209800918837,227.51630476842655
16,0.1,100000,652,40,9.585889570552148,228.20298091761077
16,0.1,100000,651,40,9.600614439324117,228.89280582160023
16,0.1,100000,650,40,9.615384615384615,229.58579881656803
16,0.1,100000,649,40,9.63020030816641,230.28197938751333
16,0.1,100000,648,40,9.645061728395062,230.9813671696388
16,0.1,100000,647,40,9.659969088098919,231.68398194974307
16,0.1,100000,646,40,9.674922600619196,232.38984366762838
16,0.1,100000,645,41,9.689922480620154,227.4136316268517
16,0.1,100000,644,41,9.70496894409938,228.10867165806798
16,0.1,100000,643,41,9.720062208398133,228.80693870344345
16,0.1,100000,642,41,9.735202492211839,229.50845282756262
16,0.1,100000,641,41,9.750390015600624,230.21323425137456
16,0.1,100000,640,41,9.765625,230.92130335365854
16,0.1,100000,639,41,9.780907668231611,231.63268067250533
16,0.1,100000,638,41,9.796238244514107,232.3473869068149
16,0.1,100000,637,41,9.811616954474097,233.06544291781054
16,0.1,100000,636,41,9.827044025157234,233.78686973056986
16,0.1,100000,635,41,9.84251968503937,234.51168853557218
16,0.1,100000,634,41,9.858044164037855,235.23992069026363
16,0.1,100000,633,41,9.873617693522906,235.971587720639
16,0.1,100000,632,41,9.889240506329115,236.70671132284147
16,0.1,100000,631,41,9.904912836767036,237.44531336477993
16,0.1,100000,630,41,9.920634920634921,238.18741588776433
16,0.1,100000,629,41,9.936406995230525,238.9330411081591
16,0.1,100000,628,41,9.952229299363058,239.68221141905525
16,0.1,100000,627,42,9.968102073365232,234.71030773977137
16,0.1,100000,626,42,9.984025559105431,235.4486283075939
16,0.1,100000,625,42,10.0,236.1904761904762
16,0.1,100000,624,42,10.01602564102564,236.9358739551047
16,0.1,100000,623,42,10.032102728731942,237.6848443491235
16,0.1,100000,622,42,10.04823151125402,238.43741030287902
16,0.1,100000,621,42,10.064412238325282,239.1935949311851
16,0.1,100000,620,42,10.080645161290322,239.95342153510728
16,0.1,100000,619,42,10.096930533117932,240.71691360376795
16,0.1,100000,618,42,10.11326860841424,241.48409481617136
16,0.1,100000,617,42,10.12965964343598,242.25498904304965
16,0.1,100000,616,42,10.146103896103897,243.02962034872982
16,0.1,100000,615,42,10.16260162601626,243.80801299302192
16,0.1,100000,614,42,10.17915309446254,244.59019143312875
16,0.1,100000,613,42,10.195758564437194,245.37618032557742
16,0.1,100000,612,42,10.212418300653594,246.16600452817295
16,0.1,100000,611,42,10.229132569558102,246.95968910197416
16,0.1,100000,610,43,10.245901639344263,241.99546258507655
16,0.1,100000,609,43,10.262725779967159,242.77830480697656
16,0.1,100000,608,43,10.279605263157896,243.56499226953554
16,0.1,100000,607,43,10.29654036243822,244.35555026485318
16,0.1,100000,606,43,10.313531353135314,245.15000429354473
16,0.1,100000,605,43,10.330578512396695,245.94838006680826
16,0.1,100000,604,43,10.347682119205299,246.75070350851607
16,0.1,100000,603,43,10.364842454394694,247.55700075733023
16,0.1,100000,602,43,10.382059800664452,248.36729816884304
16,0.1,100000,601,43,10.399334442595674,249.1816223177419
16,0.1,100000,600,43,10.416666666666666,250.0
16,0.1,100000,599,43,10.434056761268781,250.82245823509214
16,0.1,100000,598,43,10.451505016722408,251.64902426823696
16,0.1,100000,597,43,10.469011725293132,252.47972557266485
16,0.1,100000,596,43,10.486577181208053,253.31458985191324
16,0.1,100000,595,43,10.504201680672269,254.15364504214818
16,0.1,100000,594,44,10.521885521885523,249.20153478463854
16,0.1,100000,593,44,10.539629005059021,250.0297946893842
16,0.1,100000,592,44,10.557432432432432,250.86223354804434
16,0.1,100000,591,44,10.575296108291033,251.69887959447084
16,0.1,100000,590,44,10.59322033898305,252.53976130161135
16,0.1,100000,589,44,10.611205432937181,253.38490738394464
16,0.1,100000,588,44,10.629251700680273,254.23434679994446
16,0.1,100000,587,44,10.647359454855195,255.08810875457323
16,0.1,100000,586,44,10.665529010238908,255.94622270180517
16,0.1,100000,585,44,10.683760683760683,256.8087183471799
16,0.1,100000,584,44,10.702054794520548,257.6756256503864
16,0.1,100000,583,44,10.72041166380789,258.54697482787833
16,0.1,100000,582,44,10.738831615120274,259.42279635552035
16,0.1,100000,581,44,10.757314974182444,260.3031209712669
16,0.1,100000,580,44,10.775862068965518,261.18797967787265
16,0.1,100000,579,44,10.79447322970639,262.07740374563645
16,0.1,100000,578,45,10.813148788927336,257.1276152770627
16,0.1,100000,577,45,10.831889081455806,258.0062949691309
16,0.1,100000,576,45,10.850694444444445,258.8895318930041
16,0.1,100000,575,45,10.869565217391305,259.7773576979626
16,0.1,100000,574,45,10.888501742160278,260.6698043087947
16,0.1,100000,573,45,10.907504363001745,261.56690392868126
16,0.1,100000,572,45,10.926573426573427,262.4686890421156
16,0.1,100000,571,45,10.945709281961472,263.37519241785884
16,0.1,100000,570,45,10.964912280701755,264.28644711193186
16,0.1,100000,569,45,10.984182776801406,265.20248647064415
16,0.1,100000,568,45,11.003521126760564,266.12334413365954
16,0.1,100000,567,45,11.022927689594356,267.0490540371003
16,0.1,100000,566,45,11.042402826855124,267.97965041668925
16,0.1,100000,565,45,11.061946902654867,268.915167810931
16,0.1,100000,564,45,11.081560283687944,269.85564106433276
16,0.1,100000,563,46,11.101243339253996,264.91412477999836
16,0.1,100000,562,46,11.12099644128114,265.8439526833004
16,0.1,100000,561,46,11.140819964349376,266.778732798947
16,0.1,100000,560,46,11.160714285714286,267.7185004436557
16,0.1,100000,559,46,11.180679785330948,268.66329124984713
16,0.1,100000,558,46,11.200716845878135,269.61314116903856
16,0.1,100000,557,46,11.220825852782765,270.56808647528135
16,0.1,100000,556,46,11.241007194244604,271.52816376864104
16,0.1,100000,555,46,11.26126126126126,272.4934099787214
16,0.1,100000,554,46,11.28158844765343,273.46386236823326
16,0.1,100000,553,46,11.301989150090415,274.4395585366086
16,0.1,100000,552,46,11.322463768115941,275.42053642365966
16,0.1,100000,551,46,11.343012704174228,276.40683431328563
16,0.1,100000,550,46,11.363636363636363,277.398490837226
16,0.1,100000,549,47,11.384335154826958,272.4722355112264
16,0.1,100000,548,47,11.405109489051094,273.45339701159565
16,0.1,100000,547,47,11.425959780621572,274.43991864222426
16,0.1,100000,546,47,11.446886446886447,275.43183961233996
16,0.1,100000,545,47,11.46788990825688,276.42919949069403
16,0.1,100000,544,47,11.488970588235293,277.4320382095266
16,0.1,100000,543,47,11.51012891344383,278.44039606858263
16,0.1,100000,542,47,11.531365313653136,279.4543137391804
16,0.1,100000,541,47,11.55268022181146,280.47383226833193
16,0.1,100000,540,47,11.574074074074074,281.4989930829174
16,0.1,100000,539,47,11.595547309833025,282.52983799391365
16,0.1,100000,538,47,11.617100371747211,283.56640920067736
16,0.1,100000,537,47,11.638733705772811,284.60874929528455
16,0.1,100000,536,47,11.66044776119403,285.6569012669267
16,0.1,100000,535,48,11.682242990654206,280.73776457914806
16,0.1,100000,534,48,11.704119850187267,281.77558950188666
16,0.1,100000,533,48,11.726078799249532,282.819233878585
16,0.1,100000,532,48,11.74812030075188,283.86874140237813
16,0.1,100000,531,48,11.770244821092279,284.9241561776274
16,0.1,100000,530,48,11.79245283018868,285.9855227245758
16,0.1,100000,529,48,11.814744801512287,287.05288598406474
16,0.1,100000,528,48,11.837121212121213,288.12629132231405
16,0.1,100000,527,48,11.859582542694497,289.20578453576445
16,0.1,100000,526,48,11.88212927756654,290.2914118559856
16,0.1,100000,525,48,11.904761904761905,291.38321995464855
16,0.1,100000,524,48,11.927480916030534,292.48125594856555
16,0.1,100000,523,48,11.950286806883366,293.5855674047968
16,0.1,100000,522,49,11.973180076628353,288.6819941346865
16,0.1,100000,521,49,11.99616122840691,289.77620498429803
16,0.1,100000,520,49,12.01923076923077,290.87670571187056
16,0.1,100000,519,49,12.042389210019268,291.9835447293288
16,0.1,100000,518,49,12.065637065637066,293.0967709156977
16,0.1,100000,517,49,12.088974854932301,294.2164336225232
16,0.1,100000,516,49,12.112403100775193,295.34258267936707
16,0.1,100000,515,49,12.135922330097088,296.475268399376
16,0.1,100000,514,49,12.15953307392996,297.6145415849272
16,0.1,100000,513,49,12.183235867446394,298.7604535333507
16,0.1,100000,512,49,12.20703125,299.9130560427296
16,0.1,100000,511,49,12.230919765166341,301.0724014177804
16,0.1,100000,510,49,12.254901960784315,302.23854247581386
16,0.1,100000,509,50,12.278978388998036,297.3433019017219
16,0.1,100000,508,50,12.303149606299213,298.49959699919395
16,0.1,100000,507,50,12.32741617357002,299.66271022256456
16,0.1,100000,506,50,12.351778656126482,300.832695402209
16,0.1,100000,505,50,12.376237623762377,302.00960690128414
16,0.1,100000,504,50,12.40079365079365,303.19349962207104
16,0.1,100000,503,50,12.42544731610338,304.38442901240666
16,0.1,100000,502,50,12.450199203187251,305.5824510722052
16,0.1,100000,501,50,12.4750499001996,306.78762236007026
16,0.1,100000,500,50,12.5,308.0
16,0.1,100000,499,50,12.525050100200401,309.21964168818596
16,0.1,100000,498,50,12.550200803212851,310.4466056999081
16,0.1,100000,497,51,12.575452716297788,305.5695597024765
16,0.1,100000,496,51,12.600806451612904,306.7869967966375
16,0.1,100000,495,51,12.626262626262626,308.0117875126788
16,0.1,100000,494,51,12.651821862348179,309.2439913236845
16,0.1,100000,493,51,12.677484787018255,310.48366830572934
16,0.1,100000,492,51,12.703252032520325,311.73087914523336
16,0.1,100000,491,51,12.729124236252545,312.98568514642096
16,0.1,100000,490,51,12.755102040816327,314.2481482388874
16,0.1,100000,489,51,12.781186094069529,315.51833098527277
16,0.1,100000,488,51,12.807377049180328,316.7962965890468
16,0.1,100000,487,51,12.833675564681725,318.082108902405
16,0.1,100000,486,52,12.860082304526749,313.233989502851
16,0.1,100000,485,52,12.88659793814433,314.5106567361855
16,0.1,100000,484,52,12.913223140495868,315.79521155028294
16,0.1,100000,483,52,12.939958592132506,317.0877191941194
16,0.1,100000,482,52,12.966804979253112,318.3882455933557
16,0.1,100000,481,52,12.993762993762994,319.69685735877965
16,0.1,100000,480,52,13.020833333333334,321.01362179487177
