k,epsilon,N,k2,k1,data_duplication,store_complexity
16,0.05,100000,774,26,8.074935400516797,250.69376069916905
16,0.05,100000,773,26,8.085381630012936,251.3299322324491
16,0.05,100000,772,26,8.095854922279793,251.96856084933617
16,0.05,100000,771,26,8.106355382619974,252.60965926229593
16,0.05,100000,770,26,8.116883116883116,253.25324026622727
16,0.05,100000,769,26,8.12743823146944,253.89931673910496
16,0.05,100000,768,26,8.138020833333334,254.5479016426282
16,0.05,100000,767,26,8.148631029986962,255.1990080228752
16,0.05,100000,766,26,8.159268929503916,255.85264901096355
16,0.05,100000,765,26,8.169934640522875,256.5088378237167
16,0.05,100000,764,26,8.180628272251308,257.16758776433676
16,0.05,100000,763,27,8.191349934469201,248.2796932518577
16,0.05,100000,762,27,8.202099737532809,248.91901635655123
16,0.05,100000,761,27,8.21287779237845,249.56084466963884
16,0.05,100000,760,27,8.223684210526315,250.2051913409254
16,0.05,100000,759,27,8.234519104084322,250.85206960672392
16,0.05,100000,758,27,8.24538258575198,251.5014927905398
16,0.05,100000,757,27,8.256274768824307,252.1534743037616
16,0.05,100000,756,27,8.267195767195767,252.80802764635806
16,0.05,100000,755,27,8.278145695364238,253.46516640758122
16,0.05,100000,754,27,8.289124668435013,254.12490426667688
16,0.05,100000,753,27,8.300132802124834,254.78725499360092
16,0.05,100000,752,27,8.311170212765957,255.45223244974264
16,0.05,100000,751,27,8.322237017310252,256.11985058865474
16,0.05,100000,750,27,8.333333333333334,256.7901234567901
16,0.05,100000,749,27,8.344459279038718,257.4630651942457
16,0.05,100000,748,27,8.355614973262032,258.1386900355129
16,0.05,100000,747,27,8.366800535475234,258.81701231023555
16,0.05,100000,746,27,8.378016085790884,259.4980464439743
16,0.05,100000,745,27,8.389261744966444,260.18180695897917
16,0.05,100000,744,27,8.400537634408602,260.8683084749682
16,0.05,100000,743,27,8.411843876177658,261.5575657099145
16,0.05,100000,742,27,8.423180592991914,262.24959348083996
16,0.05,100000,741,27,8.434547908232119,262.94440670461694
16,0.05,100000,740,27,8.445945945945946,263.64202039877716
16,0.05,100000,739,27,8.457374830852503,264.34244968232855
16,0.05,100000,738,27,8.468834688346883,265.0457097765798
16,0.05,100000,737,27,8.480325644504749,265.7518160059726
16,0.05,100000,736,27,8.491847826086957,266.4607837989218
16,0.05,100000,735,27,8.503401360544217,267.1726286886637
16,0.05,100000,734,27,8.514986376021799,267.8873663141124
16,0.05,100000,733,27,8.526603001364256,268.6050124207243
16,0.05,100000,732,27,8.53825136612022,269.3255828613708
16,0.05,100000,731,27,8.549931600547195,270.04909359721927
16,0.05,100000,730,28,8.561643835616438,261.10500495938663
16,0.05,100000,729,28,8.573388203017833,261.8083931908044
16,0.05,100000,728,28,8.585164835164836,262.51466351544843
16,0.05,100000,727,28,8.59697386519945,263.22383175081893
16,0.05,100000,726,28,8.608815426997245,263.9359138232166
16,0.05,100000,725,28,8.620689655172415,264.65092576864276
16,0.05,100000,724,28,8.632596685082873,265.3688837337078
16,0.05,100000,723,28,8.644536652835408,266.08980397654835
16,0.05,100000,722,28,8.65650969529086,266.81370286775405
16,0.05,100000,721,28,8.668515950069349,267.54059689130224
16,0.05,100000,720,28,8.680555555555555,268.2705026455027
16,0.05,100000,719,28,8.692628650904034,269.00343684395096
16,0.05,100000,718,28,8.704735376044567,269.7394163164913
16,0.05,100000,717,28,8.716875871687588,270.4784580101889
16,0.05,100000,716,28,8.72905027932961,271.22057899031154
16,0.05,100000,715,28,8.741258741258742,271.9657964413209
16,0.05,100000,714,28,8.753501400560225,272.71412766787387
16,0.05,100000,713,28,8.76577840112202,273.4655900958331
16,0.05,100000,712,28,8.77808988764045,274.220201273288
16,0.05,100000,711,28,8.79043600562588,274.97797887158566
16,0.05,100000,710,28,8.80281690140845,275.7389406863718
16,0.05,100000,709,28,8.815232722143865,276.5031046386419
16,0.05,100000,708,28,8.82768361581921,277.27048877580336
16,0.05,100000,707,28,8.84016973125884,278.04111127274723
16,0.05,100000,706,28,8.852691218130312,278.8149904329314
16,0.05,100000,705,28,8.865248226950355,279.5921446894738
16,0.05,100000,704,28,8.877840909090908,280.3725926062574
16,0.05,100000,703,28,8.890469416785207,281.1563528790451
16,0.05,100000,702,28,8.903133903133902,281.9434443366067
16,0.05,100000,701,28,8.91583452211127,282.7338859418566
16,0.05,100000,700,28,8.928571428571429,283.5276967930029
16,0.05,100000,699,28,8.94134477825465,284.32489612470823
16,0.05,100000,698,29,8.954154727793696,275.2935894020461
16,0.05,100000,697,29,8.96700143472023,276.0698986212901
16,0.05,100000,696,29,8.979885057471265,276.8495359930023
16,0.05,100000,695,29,8.992805755395683,277.6325206270112
16,0.05,100000,694,29,9.005763688760807,278.41887177066894
16,0.05,100000,693,29,9.018759018759019,279.2086088100419
16,0.05,100000,692,29,9.031791907514451,280.00175127111174
16,0.05,100000,691,29,9.044862518089724,280.7983188209908
16,0.05,100000,690,29,9.057971014492754,281.59833126914805
16,0.05,100000,689,29,9.0711175616836,282.40180856864816
16,0.05,100000,688,29,9.084302325581396,283.20877081740366
16,0.05,100000,687,29,9.097525473071325,284.01923825943857
16,0.05,100000,686,29,9.110787172011662,284.83323128616655
16,0.05,100000,685,29,9.124087591240876,285.6507704376806
16,0.05,100000,684,29,9.137426900584796,286.4718764040571
16,0.05,100000,683,29,9.150805270863836,287.2965700266725
16,0.05,100000,682,29,9.164222873900293,288.12487229953365
16,0.05,100000,681,29,9.177679882525698,288.9568043706222
16,0.05,100000,680,29,9.191176470588236,289.7923875432526
16,0.05,100000,679,29,9.204712812960235,290.6316432774436
16,0.05,100000,678,29,9.218289085545722,291.47459319130473
16,0.05,100000,677,29,9.231905465288035,292.32125906243675
16,0.05,100000,676,29,9.245562130177515,293.17166282934653
16,0.05,100000,675,29,9.25925925925926,294.0258265928764
16,0.05,100000,674,29,9.27299703264095,294.88377261764913
16,0.05,100000,673,29,9.286775631500744,295.74552333352693
16,0.05,100000,672,29,9.300595238095237,296.6111013370866
16,0.05,100000,671,29,9.314456035767511,297.48052939310895
16,0.05,100000,670,29,9.328358208955224,298.3538304360851
16,0.05,100000,669,30,9.342301943198803,289.25665998601306
16,0.05,100000,668,30,9.3562874251497,290.1084059426058
16,0.05,100000,667,30,9.370314842578711,290.9639632957135
16,0.05,100000,666,30,9.384384384384385,291.823354886418
16,0.05,100000,665,30,9.398496240601503,292.6866037273635
16,0.05,100000,664,30,9.412650602409638,293.5537330043064
16,0.05,100000,663,30,9.42684766214178,294.42476607768066
16,0.05,100000,662,30,9.441087613293051,295.2997264841808
16,0.05,100000,661,30,9.4553706505295,296.1786379383611
16,0.05,100000,660,30,9.469696969696969,297.0615243342516
16,0.05,100000,659,30,9.484066767830045,297.9484097469918
16,0.05,100000,658,30,9.498480243161094,298.8393184344811
16,0.05,100000,657,30,9.512937595129376,299.7342748390475
16,0.05,100000,656,30,9.527439024390244,300.63330358913345
16,0.05,100000,655,30,9.541984732824428,301.5364295010003
16,0.05,100000,654,30,9.5565749235474,302.4436775804506
16,0.05,100000,653,30,9.571209800918837,303.35507302456875
16,0.05,100000,652,30,9.585889570552148,304.270641223481
16,0.05,100000,651,30,9.600614439324117,305.19040776213365
16,0.05,100000,650,30,9.615384615384615,306.11439842209074
16,0.05,100000,649,30,9.63020030816641,307.0426391833511
16,0.05,100000,648,30,9.645061728395062,307.975156226185
16,0.05,100000,647,30,9.659969088098919,308.9119759329908
16,0.05,100000,646,30,9.674922600619196,309.8531248901711
16,0.05,100000,645,30,9.689922480620154,310.7986298900306
16,0.05,100000,644,30,9.70496894409938,311.74851793269295
16,0.05,100000,643,30,9.720062208398133,312.7028162280394
16,0.05,100000,642,31,9.735202492211839,303.5434376106473
16,0.05,100000,641,31,9.750390015600624,304.47556788085024
16,0.05,100000,640,31,9.765625,305.41204637096774
16,0.05,100000,639,31,9.780907668231611,306.3529002442813
16,0.05,100000,638,31,9.796238244514107,307.2981568767552
16,0.05,100000,637,31,9.811616954474097,308.2478438590398
16,0.05,100000,636,31,9.827044025157234,309.2019889984956
16,0.05,100000,635,31,9.84251968503937,310.16062032124063
16,0.05,100000,634,31,9.858044164037855,311.12376607421965
16,0.05,100000,633,31,9.873617693522906,312.0914547272967
16,0.05,100000,632,31,9.889240506329115,313.063714975371
16,0.05,100000,631,31,9.904912836767036,314.0405757405154
16,0.05,100000,630,31,9.920634920634921,315.0220661741399
16,0.05,100000,629,31,9.936406995230525,316.0082156591782
16,0.05,100000,628,31,9.952229299363058,316.9990538122989
16,0.05,100000,627,31,9.968102073365232,317.9946104861418
16,0.05,100000,626,31,9.984025559105431,318.9949157715788
16,0.05,100000,625,31,10.0,320.0
16,0.05,100000,624,31,10.01602564102564,321.00989374562573
16,0.05,100000,623,31,10.032102728731942,322.02462782784477
16,0.05,100000,622,31,10.04823151125402,323.044233313578
16,0.05,100000,621,31,10.064412238325282,324.0687415196701
16,0.05,100000,620,31,10.080645161290322,325.09818401530663
16,0.05,100000,619,31,10.096930533117932,326.1325926244598
16,0.05,100000,618,31,10.11326860841424,327.17199942836123
16,0.05,100000,617,31,10.12965964343598,328.2164367680028
16,0.05,100000,616,32,10.146103896103897,318.9763767077079
16,0.05,100000,615,32,10.16260162601626,319.9980170533413
16,0.05,100000,614,32,10.17915309446254,321.0246262559815
16,0.05,100000,613,32,10.195758564437194,322.0562366773204
16,0.05,100000,612,32,10.212418300653594,323.092880943227
16,0.05,100000,611,32,10.229132569558102,324.13459194634106
16,0.05,100000,610,32,10.245901639344263,325.18140284869656
16,0.05,100000,609,32,10.262725779967159,326.23334708437477
16,0.05,100000,608,32,10.279605263157896,327.2904583621884
16,0.05,100000,607,32,10.29654036243822,328.35277066839643
16,0.05,100000,606,32,10.313531353135314,329.4203182694507
16,0.05,100000,605,32,10.330578512396695,330.4931357147736
16,0.05,100000,604,32,10.347682119205299,331.57125783956843
16,0.05,100000,603,32,10.364842454394694,332.6547197676625
16,0.05,100000,602,32,10.382059800664452,333.74355691438285
16,0.05,100000,601,32,10.399334442595674,334.83780498946567
16,0.05,100000,600,32,10.416666666666666,335.9375
16,0.05,100000,599,32,10.434056761268781,337.0426782534051
16,0.05,100000,598,32,10.451505016722408,338.1533763604434
16,0.05,100000,597,32,10.469011725293132,339.2696312382684
16,0.05,100000,596,32,10.486577181208053,340.3914801135084
16,0.05,100000,595,32,10.504201680672269,341.51896052538666
16,0.05,100000,594,32,10.521885521885523,342.652110328878
16,0.05,100000,593,32,10.539629005059021,343.7909676979033
16,0.05,100000,592,33,10.557432432432432,334.4829780640592
16,0.05,100000,591,33,10.575296108291033,335.59850612596114
16,0.05,100000,590,33,10.59322033898305,336.7196817354818
16,0.05,100000,589,33,10.611205432937181,337.8465431785928
16,0.05,100000,588,33,10.629251700680273,338.97912906659263
16,0.05,100000,587,33,10.647359454855195,340.117478339431
16,0.05,100000,586,33,10.665529010238908,341.2616302690736
16,0.05,100000,585,33,10.683760683760683,342.4116244629065
16,0.05,100000,584,33,10.702054794520548,343.5675008671818
16,0.05,100000,583,33,10.72041166380789,344.7292997705044
16,0.05,100000,582,33,10.738831615120274,345.89706180736044
16,0.05,100000,581,33,10.757314974182444,347.0708279616892
16,0.05,100000,580,33,10.775862068965518,348.2506395704969
16,0.05,100000,579,33,10.79447322970639,349.4365383275153
16,0.05,100000,578,33,10.813148788927336,350.6285662869037
16,0.05,100000,577,33,10.831889081455806,351.82676586699665
16,0.05,100000,576,33,10.850694444444445,353.03117985409654
16,0.05,100000,575,33,10.869565217391305,354.24185140631266
16,0.05,100000,574,33,10.888501742160278,355.4588240574474
16,0.05,100000,573,33,10.907504363001745,356.682141720929
16,0.05,100000,572,33,10.926573426573427,357.911848693794
16,0.05,100000,571,33,10.945709281961472,359.14798966071663
16,0.05,100000,570,34,10.964912280701755,349.7908858834393
16,0.05,100000,569,34,10.984182776801406,351.003290917029
16,0.05,100000,568,34,11.003521126760564,352.2220731180788
16,0.05,100000,567,34,11.022927689594356,353.4472774020445
16,0.05,100000,566,34,11.042402826855124,354.67894908091216
16,0.05,100000,565,34,11.061946902654867,355.91713386740867
16,0.05,100000,564,34,11.081560283687944,357.16187787926395
16,0.05,100000,563,34,11.101243339253996,358.4132276435272
16,0.05,100000,562,34,11.12099644128114,359.6712301009359
16,0.05,100000,561,34,11.140819964349376,360.93593261034
16,0.05,100000,560,34,11.160714285714286,362.2073829531813
16,0.05,100000,559,34,11.180679785330948,363.48562933802845
16,0.05,100000,558,34,11.200716845878135,364.7707204051698
16,0.05,100000,557,34,11.220825852782765,366.062705231263
16,0.05,100000,556,34,11.241007194244604,367.36163333404374
16,0.05,100000,555,34,11.26126126126126,368.6675546770936
16,0.05,100000,554,34,11.28158844765343,369.9805196746686
16,0.05,100000,553,34,11.301989150090415,371.3005791965881
16,0.05,100000,552,34,11.322463768115941,372.62778457318655
16,0.05,100000,551,34,11.343012704174228,373.96218760032764
16,0.05,100000,550,34,11.363636363636363,375.3038405444822
16,0.05,100000,549,35,11.384335154826958,365.89128768650403
16,0.05,100000,548,35,11.405109489051094,367.20884741557126
16,0.05,100000,547,35,11.425959780621572,368.533605033844
16,0.05,100000,546,35,11.446886446886447,369.86561319371367
16,0.05,100000,545,35,11.46788990825688,371.2049250303606
16,0.05,100000,544,35,11.488970588235293,372.55159416707863
16,0.05,100000,543,35,11.51012891344383,373.9056747206682
16,0.05,100000,542,35,11.531365313653136,375.2672213068994
16,0.05,100000,541,35,11.55268022181146,376.6362890460457
16,0.05,100000,540,35,11.574074074074074,378.01293356848913
16,0.05,100000,539,35,11.595547309833025,379.39721102039834
16,0.05,100000,538,35,11.617100371747211,380.78917806948095
16,0.05,100000,537,35,11.638733705772811,382.1888919108107
16,0.05,100000,536,35,11.66044776119403,383.59641027273017
16,0.05,100000,535,35,11.682242990654206,385.01179142283166
16,0.05,100000,534,35,11.704119850187267,386.435094174016
16,0.05,100000,533,35,11.726078799249532,387.8663778906309
16,0.05,100000,532,35,11.74812030075188,389.30570249469
16,0.05,100000,531,35,11.770244821092279,390.75312847217475
16,0.05,100000,530,35,11.79245283018868,392.2087168794182
16,0.05,100000,529,35,11.814744801512287,393.6725293495745
16,0.05,100000,528,36,11.837121212121213,384.16838842975204
16,0.05,100000,527,36,11.859582542694497,385.6077127143526
16,0.05,100000,526,36,11.88212927756654,387.0552158079808
16,0.05,100000,525,36,11.904761904761905,388.51095993953135
16,0.05,100000,524,36,11.927480916030534,389.9750079314207
16,0.05,100000,523,36,11.950286806883366,391.44742320639574
16,0.05,100000,522,36,11.973180076628353,392.9282697944344
16,0.05,100000,521,36,11.99616122840691,394.4176123397391
16,0.05,100000,520,36,12.01923076923077,395.9155161078238
16,0.05,100000,519,36,12.042389210019268,397.4220469926976
16,0.05,100000,518,36,12.065637065637066,398.93727152414414
16,0.05,100000,517,36,12.088974854932301,400.46125687510107
16,0.05,100000,516,36,12.112403100775193,401.9940708691385
16,0.05,100000,515,36,12.135922330097088,403.5357819880395
16,0.05,100000,514,36,12.15953307392996,405.08645937948427
16,0.05,100000,513,36,12.183235867446394,406.64617286483843
16,0.05,100000,512,36,12.20703125,408.21499294704864
16,0.05,100000,511,36,12.230919765166341,409.7929908186456
16,0.05,100000,510,36,12.254901960784315,411.38023836985775
16,0.05,100000,509,37,12.278978388998036,401.81527284016465
16,0.05,100000,508,37,12.303149606299213,403.37783378269455
16,0.05,100000,507,37,12.32741617357002,404.94960840887103
16,0.05,100000,506,37,12.351778656126482,406.5306694624447
16,0.05,100000,505,37,12.376237623762377,408.1210904071408
16,0.05,100000,504,37,12.40079365079365,409.72094543523116
16,0.05,100000,503,37,12.42544731610338,411.33030947622524
16,0.05,100000,502,37,12.450199203187251,412.94925820568267
16,0.05,100000,501,37,12.4750499001996,414.577868054149
16,0.05,100000,500,37,12.5,416.21621621621625
16,0.05,100000,499,37,12.525050100200401,417.86438065971083
16,0.05,100000,498,37,12.550200803212851,419.5224401350109
16,0.05,100000,497,37,12.575452716297788,421.19047418449463
16,0.05,100000,496,37,12.600806451612904,422.86856315212196
16,0.05,100000,495,37,12.626262626262626,424.5567881931518
16,0.05,100000,494,37,12.651821862348179,426.25523128399755
16,0.05,100000,493,37,12.677484787018255,427.96397523222157
16,0.05,100000,492,37,12.703252032520325,429.683103686673
16,0.05,100000,491,38,12.729124236252545,420.05973532809134
16,0.05,100000,490,38,12.755102040816327,421.7540936890331
16,0.05,100000,489,38,12.781186094069529,423.45881263812925
16,0.05,100000,488,38,12.807377049180328,425.1739770010891
16,0.05,100000,487,38,12.833675564681725,426.8996724742805
16,0.05,100000,486,38,12.860082304526749,428.6359856354802
16,0.05,100000,485,38,12.88659793814433,430.3830039547802
16,0.05,100000,484,38,12.913223140495868,432.1408158056503
16,0.05,100000,483,38,12.939958592132506,433.9095104761634
16,0.05,100000,482,38,12.966804979253112,435.6891781803815
16,0.05,100000,481,38,12.993762993762994,437.47991006990895
16,0.05,100000,480,38,13.020833333333334,439.281798245614
16,0.05,100000,479,38,13.048016701461378,441.0949357695213
