k,epsilon,N,k2,k1,data_duplication,store_complexity
8,0.05,100000,631,31,19.80982567353407,617.8567253269488
8,0.05,100000,630,31,19.841269841269842,619.8034769463341
8,0.05,100000,629,31,19.87281399046105,621.7594950652151
8,0.05,100000,628,31,19.904458598726116,623.7248386704166
8,0.05,100000,627,31,19.936204146730464,625.6995672191325
8,0.05,100000,626,31,19.968051118210862,627.683740643436
8,0.05,100000,625,31,20.0,629.6774193548388
8,0.05,100000,624,31,20.03205128205128,631.6806642489024
8,0.05,100000,623,31,20.064205457463885,633.6935367099017
8,0.05,100000,622,31,20.09646302250804,635.716098615539
8,0.05,100000,621,31,20.128824476650564,637.7484123417141
8,0.05,100000,620,31,20.161290322580644,639.7905407673458
8,0.05,100000,619,31,20.193861066235865,641.8425472792495
8,0.05,100000,618,31,20.22653721682848,643.904495777069
8,0.05,100000,617,31,20.25931928687196,645.9764506782651
8,0.05,100000,616,32,20.292207792207794,627.8066495193119
8,0.05,100000,615,32,20.32520325203252,629.8334324806663
8,0.05,100000,614,32,20.35830618892508,631.8700994175005
8,0.05,100000,613,32,20.391517128874387,633.9167147902035
8,0.05,100000,612,32,20.424836601307188,635.9733435858003
8,0.05,100000,611,32,20.458265139116204,638.0400513231241
8,0.05,100000,610,32,20.491803278688526,640.1169040580489
8,0.05,100000,609,32,20.525451559934318,642.2039683887823
8,0.05,100000,608,32,20.55921052631579,644.3013114612189
8,0.05,100000,607,32,20.59308072487644,646.4090009743546
8,0.05,100000,606,32,20.627062706270628,648.5271051857661
8,0.05,100000,605,32,20.66115702479339,650.6556929171504
8,0.05,100000,604,32,20.695364238410598,652.7948335599316
8,0.05,100000,603,32,20.729684908789388,654.9445970809303
8,0.05,100000,602,32,20.764119601328904,657.1050540281012
8,0.05,100000,601,32,20.798668885191347,659.2762755363357
8,0.05,100000,600,32,20.833333333333332,661.4583333333333
8,0.05,100000,599,32,20.868113522537563,663.6512997455415
8,0.05,100000,598,32,20.903010033444815,665.8552477041644
8,0.05,100000,597,32,20.938023450586265,668.0702507512437
8,0.05,100000,596,32,20.973154362416107,670.2963830458087
8,0.05,100000,595,32,21.008403361344538,672.533719370101
8,0.05,100000,594,32,21.043771043771045,674.7823351358705
8,0.05,100000,593,32,21.079258010118043,677.0423063907476
8,0.05,100000,592,33,21.114864864864863,658.7284458906081
8,0.05,100000,591,33,21.150592216582066,660.9421796620643
8,0.05,100000,590,33,21.1864406779661,663.1671498089194
8,0.05,100000,589,33,21.222410865874362,665.4034326040345
8,0.05,100000,588,33,21.258503401360546,667.6511049688892
8,0.05,100000,587,33,21.29471890971039,669.9102444802145
8,0.05,100000,586,33,21.331058020477816,672.1809293767034
8,0.05,100000,585,33,21.367521367521366,674.4632385658027
8,0.05,100000,584,33,21.404109589041095,676.7572516305862
8,0.05,100000,583,33,21.44082332761578,679.0630488367102
8,0.05,100000,582,33,21.477663230240548,681.3807111394527
8,0.05,100000,581,33,21.514629948364888,683.7103201908378
8,0.05,100000,580,33,21.551724137931036,686.0519583468455
8,0.05,100000,579,33,21.58894645941278,688.4057086747092
8,0.05,100000,578,33,21.62629757785467,690.7716549603022
8,0.05,100000,577,33,21.663778162911612,693.1498817156119
8,0.05,100000,576,33,21.70138888888889,695.5404741863076
8,0.05,100000,575,33,21.73913043478261,697.9435183593973
8,0.05,100000,574,33,21.777003484320556,700.3591009709817
8,0.05,100000,573,33,21.81500872600349,702.7873095140988
8,0.05,100000,572,33,21.853146853146853,705.2282322466684
8,0.05,100000,571,33,21.891418563922944,707.6819581995312
8,0.05,100000,570,34,21.92982456140351,689.261854326218
8,0.05,100000,569,34,21.968365553602812,691.668527455892
8,0.05,100000,568,34,22.007042253521128,694.0878910580301
8,0.05,100000,567,34,22.045855379188712,696.5200346256473
8,0.05,100000,566,34,22.084805653710248,698.9650484424313
8,0.05,100000,565,34,22.123893805309734,701.4230235911422
8,0.05,100000,564,34,22.163120567375888,703.8940519621157
8,0.05,100000,563,34,22.20248667850799,706.3782262618741
8,0.05,100000,562,34,22.24199288256228,708.8756400218425
8,0.05,100000,561,34,22.281639928698752,711.3863876071747
8,0.05,100000,560,34,22.321428571428573,713.9105642256903
8,0.05,100000,559,34,22.361359570661897,716.4482659369219
8,0.05,100000,558,34,22.40143369175627,718.9995896612779
8,0.05,100000,557,34,22.44165170556553,721.5646331893188
8,0.05,100000,556,34,22.48201438848921,724.1434951911514
8,0.05,100000,555,34,22.52252252252252,726.7362752259414
8,0.05,100000,554,34,22.56317689530686,729.3430737515457
8,0.05,100000,553,34,22.60397830018083,731.9639921342676
8,0.05,100000,552,34,22.644927536231883,734.5991326587346
8,0.05,100000,551,34,22.686025408348456,737.248598537903
8,0.05,100000,550,34,22.727272727272727,739.9124939231891
8,0.05,100000,549,35,22.768670309653917,721.3740403743091
8,0.05,100000,548,35,22.81021897810219,723.9901661554387
8,0.05,100000,547,35,22.851919561243143,726.6206182682625
8,0.05,100000,546,35,22.893772893772894,729.2655016359882
8,0.05,100000,545,35,22.93577981651376,731.9249221446006
8,0.05,100000,544,35,22.977941176470587,734.598986653485
8,0.05,100000,543,35,23.02025782688766,737.2878030061877
8,0.05,100000,542,35,23.062730627306273,739.991480041316
8,0.05,100000,541,35,23.10536044362292,742.7101276035781
8,0.05,100000,540,35,23.14814814814815,745.4438565549676
8,0.05,100000,539,35,23.19109461966605,748.1927787860923
8,0.05,100000,538,35,23.234200743494423,750.9570072276503
8,0.05,100000,537,35,23.277467411545622,753.7366558620577
8,0.05,100000,536,35,23.32089552238806,756.5318397352257
8,0.05,100000,535,35,23.364485981308412,759.3426749684938
8,0.05,100000,534,35,23.408239700374533,762.1692787707179
8,0.05,100000,533,35,23.452157598499063,765.0117694505193
8,0.05,100000,532,35,23.49624060150376,767.8702664286926
8,0.05,100000,531,35,23.540489642184557,770.7448902507793
8,0.05,100000,530,35,23.58490566037736,773.6357625998068
8,0.05,100000,529,35,23.629489603024574,776.5430063091949
8,0.05,100000,528,36,23.674242424242426,757.8148913376186
8,0.05,100000,527,36,23.719165085388994,760.6735742796435
8,0.05,100000,526,36,23.76425855513308,763.5485389247913
8,0.05,100000,525,36,23.80952380952381,766.439909297052
8,0.05,100000,524,36,23.85496183206107,769.3478106041476
8,0.05,100000,523,36,23.90057361376673,772.2723692511173
8,0.05,100000,522,36,23.946360153256705,775.213712854088
8,0.05,100000,521,36,23.99232245681382,778.1719702542275
8,0.05,100000,520,36,24.03846153846154,781.147271531887
8,0.05,100000,519,36,24.084778420038536,784.1397480209336
8,0.05,100000,518,36,24.131274131274132,787.1495323232775
8,0.05,100000,517,36,24.177949709864603,790.1767583235957
8,0.05,100000,516,36,24.224806201550386,793.2215612042546
8,0.05,100000,515,36,24.271844660194176,796.2840774604372
8,0.05,100000,514,36,24.31906614785992,799.3644449154752
8,0.05,100000,513,36,24.366471734892787,802.4628027363913
8,0.05,100000,512,36,24.4140625,805.5792914496528
8,0.05,100000,511,36,24.461839530332682,808.7140529571434
8,0.05,100000,510,36,24.50980392156863,811.8672305523517
8,0.05,100000,509,37,24.557956777996072,793.01088869525
8,0.05,100000,508,37,24.606299212598426,796.1151057437249
8,0.05,100000,507,37,24.65483234714004,799.2376676946545
8,0.05,100000,506,37,24.703557312252965,802.3787195466177
8,0.05,100000,505,37,24.752475247524753,805.5384077342709
8,0.05,100000,504,37,24.8015873015873,808.7168801454516
8,0.05,100000,503,37,24.85089463220676,811.9142861385232
8,0.05,100000,502,37,24.900398406374503,815.1307765599602
8,0.05,100000,501,37,24.9500998003992,818.3665037621794
8,0.05,100000,500,37,25.0,821.6216216216217
8,0.05,100000,499,37,25.050100200400802,824.8962855570861
8,0.05,100000,498,37,25.100401606425702,828.1906525483242
8,0.05,100000,497,37,25.150905432595575,831.504881154894
8,0.05,100000,496,37,25.201612903225808,834.8391315352814
8,0.05,100000,495,37,25.252525252525253,838.1935654662927
8,0.05,100000,494,37,25.303643724696357,841.5683463627211
8,0.05,100000,493,37,25.35496957403651,844.9636392972923
8,0.05,100000,492,37,25.40650406504065,848.3796110208959
8,0.05,100000,491,38,25.45824847250509,829.4002081414436
8,0.05,100000,490,38,25.510204081632654,832.7670488173787
8,0.05,100000,489,38,25.562372188139058,836.1545211970421
8,0.05,100000,488,38,25.614754098360656,839.5627943818158
8,0.05,100000,487,38,25.66735112936345,842.9920392098817
8,0.05,100000,486,38,25.720164609053498,846.4424282776748
8,0.05,100000,485,38,25.77319587628866,849.9141359616493
8,0.05,100000,484,38,25.826446280991735,853.4073384403567
8,0.05,100000,483,38,25.87991718426501,856.9222137168467
8,0.05,100000,482,38,25.933609958506224,860.4589416413919
8,0.05,100000,481,38,25.987525987525988,864.0177039345439
8,0.05,100000,480,38,26.041666666666668,867.5986842105264
8,0.05,100000,479,38,26.096033402922757,871.2020680009699
8,0.05,100000,478,38,26.15062761506276,874.8280427789946
8,0.05,100000,477,38,26.20545073375262,878.4767979836463
8,0.05,100000,476,38,26.26050420168067,882.1485250446929
8,0.05,100000,475,38,26.31578947368421,885.8434174077854
8,0.05,100000,474,39,26.371308016877638,866.75239695589
8,0.05,100000,473,39,26.427061310782243,870.3982645671028
8,0.05,100000,472,39,26.483050847457626,874.0672809905789
8,0.05,100000,471,39,26.53927813163482,877.7596428211058
8,0.05,100000,470,39,26.595744680851062,881.4755487458068
8,0.05,100000,469,39,26.652452025586353,885.2151995709262
8,0.05,100000,468,39,26.70940170940171,888.9787982490152
8,0.05,100000,467,39,26.76659528907923,892.7665499065248
8,0.05,100000,466,39,26.824034334763947,896.5786618718153
8,0.05,100000,465,39,26.881720430107528,900.4153437035851
8,0.05,100000,464,39,26.939655172413794,904.2768072197323
8,0.05,100000,463,39,26.997840172786177,908.1632665266493
8,0.05,100000,462,39,27.056277056277057,912.074938048964
8,0.05,100000,461,39,27.114967462039047,916.0120405597322
8,0.05,100000,460,39,27.17391304347826,919.9747952110902
8,0.05,100000,459,39,27.233115468409586,923.9634255653735
8,0.05,100000,458,40,27.292576419213972,904.7787036860473
8,0.05,100000,457,40,27.35229759299781,908.7187393762958
8,0.05,100000,456,40,27.412280701754387,912.6846722068329
8,0.05,100000,455,40,27.47252747252747,916.6767298635431
8,0.05,100000,454,40,27.53303964757709,920.6951425410934
8,0.05,100000,453,40,27.59381898454746,924.7401429761852
8,0.05,100000,452,40,27.654867256637168,928.811966481322
8,0.05,100000,451,40,27.716186252771617,932.9108509791005
8,0.05,100000,450,40,27.77777777777778,937.0370370370371
8,0.05,100000,449,40,27.839643652561247,941.190767902937
8,0.05,100000,448,40,27.901785714285715,945.3722895408164
8,0.05,100000,447,40,27.96420581655481,949.5818506673874
8,0.05,100000,446,40,28.026905829596412,953.819702789117
8,0.05,100000,445,40,28.089887640449437,958.0861002398688
8,0.05,100000,444,40,28.153153153153152,962.381300219138
8,0.05,100000,443,40,28.216704288939052,966.7055628308933
8,0.05,100000,442,41,28.28054298642534,947.3747815834457
8,0.05,100000,441,41,28.34467120181406,951.6510547584998
8,0.05,100000,440,41,28.40909090909091,955.9564603910502
8,0.05,100000,439,41,28.47380410022779,960.2912639667023
8,0.05,100000,438,41,28.538812785388128,964.65573400339
8,0.05,100000,437,41,28.60411899313501,969.0501420930406
8,0.05,100000,436,41,28.6697247706422,973.4747629439091
8,0.05,100000,435,41,28.735632183908045,977.9298744235956
8,0.05,100000,434,41,28.80184331797235,982.4157576027543
8,0.05,100000,433,41,28.868360277136258,986.9326967995131
8,0.05,100000,432,41,28.935185185185187,991.480979624611
8,0.05,100000,431,41,29.00232018561485,996.0608970272712
8,0.05,100000,430,41,29.069767441860463,1000.6727433418196
8,0.05,100000,429,41,29.13752913752914,1005.3168163350664
8,0.05,100000,428,42,29.205607476635514,985.9459549388802
8,0.05,100000,427,42,29.27400468384075,990.5432591894976
8,0.05,100000,426,42,29.342723004694836,995.1729154268332
8,0.05,100000,425,42,29.41176470588235,999.8352282089306
8,0.05,100000,424,42,29.4811320754717,1004.5305056875011
8,0.05,100000,423,42,29.55082742316785,1009.2590596589389
8,0.05,100000,422,42,29.620853080568722,1014.0212056161832
8,0.05,100000,421,42,29.69121140142518,1018.8172628014426
8,0.05,100000,420,42,29.761904761904763,1023.6475542597992
8,0.05,100000,419,42,29.832935560859188,1028.5124068937102
8,0.05,100000,418,42,29.904306220095695,1033.412151518422
8,0.05,100000,417,42,29.976019184652277,1038.3471229183149
8,0.05,100000,416,42,30.048076923076923,1043.3176599041985
8,0.05,100000,415,42,30.120481927710845,1048.3241053715724
8,0.05,100000,414,43,30.193236714975846,1028.8699038863895
8,0.05,100000,413,43,30.26634382566586,1033.8310882031374
8,0.05,100000,412,43,30.339805825242717,1038.8283752057819
8,0.05,100000,411,43,30.413625304136254,1043.8621163629125
8,0.05,100000,410,43,30.48780487804878,1048.9326674321762
8,0.05,100000,409,43,30.56234718826406,1054.0403885232522
8,0.05,100000,408,43,30.637254901960784,1059.1856441619057
8,0.05,100000,407,43,30.71253071253071,1064.368803355147
8,0.05,100000,406,43,30.788177339901477,1069.5902396575143
8,0.05,100000,405,43,30.864197530864196,1074.8503312385023
8,0.05,100000,404,43,30.940594059405942,1080.1494609511608
8,0.05,100000,403,43,31.017369727047146,1085.4880164018864
8,0.05,100000,402,43,31.09452736318408,1090.8663900214306
8,0.05,100000,401,43,31.17206982543641,1096.2849791371482
8,0.05,100000,400,44,31.25,1076.7045454545453
8,0.05,100000,399,44,31.328320802005013,1082.079772226191
8,0.05,100000,398,44,31.407035175879397,1087.4954948336933
8,0.05,100000,397,44,31.486146095717885,1092.952121446687
8,0.05,100000,396,44,31.565656565656564,1098.4500653922141
8,0.05,100000,395,44,31.645569620253166,1103.9897452331356
8,0.05,100000,394,44,31.725888324873097,1109.5715848479383
8,0.05,100000,393,44,31.806615776081426,1115.1960135119623
8,0.05,100000,392,44,31.887755102040817,1120.8634659800841
8,0.05,100000,391,44,31.9693094629156,1126.5743825708767
8,0.05,100000,390,44,32.05128205128205,1132.329209252286
8,0.05,100000,389,44,32.13367609254499,1138.1283977288497
8,0.05,100000,388,44,32.21649484536083,1143.9724055304882
8,0.05,100000,387,45,32.299741602067186,1124.3092139672874
8,0.05,100000,386,45,32.38341968911917,1130.1123669240933
8,0.05,100000,385,45,32.467532467532465,1135.9607203763048
8,0.05,100000,384,45,32.552083333333336,1141.8547453703704
8,0.05,100000,383,45,32.637075718015666,1147.7949191070147
8,0.05,100000,382,45,32.72251308900523,1153.7817250379956
8,0.05,100000,381,45,32.808398950131235,1159.8156529646392
8,0.05,100000,380,45,32.89473684210526,1165.8971991381966
8,0.05,100000,379,45,32.98153034300792,1172.026866362049
8,0.05,100000,378,45,33.06878306878307,1178.2051640958166
8,0.05,100000,377,45,33.15649867374005,1184.432608561393
8,0.05,100000,376,45,33.244680851063826,1190.7097228509633
8,0.05,100000,375,46,33.333333333333336,1171.0144927536232
8,0.05,100000,374,46,33.42245989304813,1177.253890713141
8,0.05,100000,373,46,33.51206434316354,1183.5434552918825
8,0.05,100000,372,46,33.60215053763441,1189.8837261910148
8,0.05,100000,371,46,33.692722371967655,1196.2752503914562
8,0.05,100000,370,46,33.78378378378378,1202.7185822720487
8,0.05,100000,369,46,33.87533875338753,1209.2142837299705
8,0.05,100000,368,46,33.96739130434783,1215.7629243034437
8,0.05,100000,367,46,34.059945504087196,1222.3650812967846
8,0.05,100000,366,46,34.15300546448088,1229.0213399078477
8,0.05,100000,365,46,34.24657534246575,1235.7322933579187
8,0.05,100000,364,46,34.34065934065934,1242.4985430241045
8,0.05,100000,363,47,34.43526170798898,1222.7394071152562
8,0.05,100000,362,47,34.530386740331494,1229.4717317620132
8,0.05,100000,361,47,34.62603878116344,1236.2599910825757
8,0.05,100000,360,47,34.72222222222222,1243.104806934594
8,0.05,100000,359,47,34.81894150417827,1250.0068098445424
8,0.05,100000,358,47,34.91620111731844,1256.9666391531596
8,0.05,100000,357,47,35.0140056022409,1263.9849431637485
8,0.05,100000,356,47,35.1123595505618,1271.0623792933945
8,0.05,100000,355,47,35.2112676056338,1278.1996142271669
8,0.05,100000,354,47,35.31073446327684,1285.3973240753758
8,0.05,100000,353,47,35.41076487252125,1292.656194533949
8,0.05,100000,352,48,35.51136363636363,1272.894068526171
8,0.05,100000,351,48,35.61253561253561,1280.1235379582959
8,0.05,100000,350,48,35.714285714285715,1287.4149659863947
8,0.05,100000,349,48,35.816618911174785,1294.769063198715
8,0.05,100000,348,48,35.91954022988506,1302.1865504029595
8,0.05,100000,347,48,36.023054755043226,1309.6681588031902
8,0.05,100000,346,48,36.127167630057805,1317.2146301803157
8,0.05,100000,345,48,36.231884057971016,1324.8267170762444
8,0.05,100000,344,48,36.33720930232558,1332.5051829817921
8,0.05,100000,343,48,36.44314868804665,1340.2508025284249
8,0.05,100000,342,48,36.54970760233918,1348.064361683937
8,0.05,100000,341,49,36.65689149560117,1328.274277177611
8,0.05,100000,340,49,36.76470588235294,1336.063837299626
8,0.05,100000,339,49,36.87315634218289,1343.9223288971004
8,0.05,100000,338,49,36.98224852071006,1351.8505683145777
8,0.05,100000,337,49,37.0919881305638,1359.84938402097
8,0.05,100000,336,49,37.20238095238095,1367.9196168263222
8,0.05,100000,335,49,37.3134328358209,1376.0621201031092
8,0.05,100000,334,49,37.4251497005988,1384.2777600121767
8,0.05,100000,333,49,37.53753753753754,1392.567415733439
8,0.05,100000,332,49,37.65060240963855,1400.9319797014464
8,0.05,100000,331,50,37.764350453172206,1381.1849106890224
8,0.05,100000,330,50,37.878787878787875,1389.5316804407712
8,0.05,100000,329,50,37.993920972644375,1397.9545643517706
8,0.05,100000,328,50,38.109756097560975,1406.454491374182
8,0.05,100000,327,50,38.2262996941896,1415.0324046797407
8,0.05,100000,326,50,38.34355828220859,1423.6892619217886
8,0.05,100000,325,50,38.46153846153846,1432.4260355029587
8,0.05,100000,324,50,38.58024691358025,1441.243712848651
8,0.05,100000,323,50,38.69969040247678,1450.1432966864438
8,0.05,100000,322,50,38.81987577639752,1459.1258053315844
8,0.05,100000,321,51,38.940809968847354,1439.4041891948207
8,0.05,100000,320,51,39.0625,1448.376225490196
8,0.05,100000,319,51,39.18495297805643,1457.4326502448741
8,0.05,100000,318,51,39.308176100628934,1466.5745258587592
8,0.05,100000,317,51,39.43217665615142,1475.8029315080628
8,0.05,100000,316,51,39.55696202531646,1485.1189634642512
8,0.05,100000,315,51,39.682539682539684,1494.523735420094
8,0.05,100000,314,51,39.80891719745223,1504.0183788229886
8,0.05,100000,313,51,39.936102236421725,1513.604043215751
8,0.05,100000,312,51,40.06410256410256,1523.281896585064
8,0.05,100000,311,52,40.19292604501608,1503.571334838588
8,0.05,100000,310,52,40.32258064516129,1513.2474185543904
8,0.05,100000,309,52,40.45307443365696,1523.0174670272702
8,0.05,100000,308,52,40.58441558441559,1532.8827017138706
8,0.05,100000,307,52,40.71661237785016,1542.8443639883549
8,0.05,100000,306,52,40.849673202614376,1552.9037155334734
8,0.05,100000,305,52,40.98360655737705,1563.0620387406198
8,0.05,100000,304,52,41.11842105263158,1573.3206371191136
8,0.05,100000,303,52,41.254125412541256,1583.68083571495
8,0.05,100000,302,53,41.390728476821195,1564.0657932083416
8,0.05,100000,301,53,41.52823920265781,1574.433869591593
8,0.05,100000,300,53,41.666666666666664,1584.9056603773583
8,0.05,100000,299,53,41.80602006688963,1595.4825544351472
8,0.05,100000,298,53,41.946308724832214,1606.1659639672869
8,0.05,100000,297,53,42.08754208754209,1616.9573249809575
8,0.05,100000,296,53,42.229729729729726,1627.8580977714073
8,0.05,100000,295,53,42.3728813559322,1638.86976741665
8,0.05,100000,294,53,42.51700680272109,1649.993844283959
8,0.05,100000,293,54,42.66211604095563,1630.468311501288
8,0.05,100000,292,54,42.80821917808219,1641.6115871923716
8,0.05,100000,291,54,42.955326460481096,1652.8697897600014
8,0.05,100000,290,54,43.10344827586207,1664.2445060994407
8,0.05,100000,289,54,43.25259515570934,1675.7373505975654
8,0.05,100000,288,54,43.40277777777778,1687.3499657064472
8,0.05,100000,287,54,43.55400696864111,1699.0840225309503
8,0.05,100000,286,54,43.70629370629371,1710.941221430732
8,0.05,100000,285,55,43.85964912280702,1691.5974145891043
8,0.05,100000,284,55,44.014084507042256,1703.4859605778074
8,0.05,100000,283,55,44.169611307420496,1715.5005964954896
8,0.05,100000,282,55,44.326241134751776,1727.643112885304
8,0.05,100000,281,55,44.48398576512456,1739.9153321950653
8,0.05,100000,280,55,44.642857142857146,1752.3191094619667
8,0.05,100000,279,55,44.80286738351254,1764.8563330145014
8,0.05,100000,278,55,44.96402877697842,1777.5289251920897
8,0.05,100000,277,55,45.12635379061372,1790.3388430829166
8,0.05,100000,276,56,45.289855072463766,1771.0865064362229
8,0.05,100000,275,56,45.45454545454545,1783.943329397875
8,0.05,100000,274,56,45.62043795620438,1796.9410045439668
8,0.05,100000,273,56,45.78754578754579,1810.081598150672
8,0.05,100000,272,56,45.955882352941174,1823.367214532872
8,0.05,100000,271,56,46.125461254612546,1836.7999968876861
8,0.05,100000,270,56,46.2962962962963,1850.382128159906
8,0.05,100000,269,56,46.468401486988846,1864.115831929986
8,0.05,100000,268,57,46.64179104477612,1845.0559457230736
8,0.05,100000,267,57,46.81647940074907,1858.8532518857637
8,0.05,100000,266,57,46.99248120300752,1872.806273697699
8,0.05,100000,265,57,47.16981132075472,1886.9173646112433
8,0.05,100000,264,57,47.34848484848485,1901.1889227200231
8,0.05,100000,263,57,47.52851711026616,1915.623391779047
8,0.05,100000,262,57,47.70992366412214,1930.2232622521283
8,0.05,100000,261,58,47.89272030651341,1911.4567435531806
8,0.05,100000,260,58,48.07692307692308,1926.1375229544992
8,0.05,100000,259,58,48.262548262548265,1940.9884807301928
8,0.05,100000,258,58,48.44961240310077,1956.0122588786733
8,0.05,100000,257,58,48.63813229571984,1971.2115508809811
8,0.05,100000,256,58,48.828125,1986.5891029094828
8,0.05,100000,255,58,49.01960784313726,2002.1477150698008
8,0.05,100000,254,58,49.21259842519685,2017.890242677037
8,0.05,100000,253,59,49.40711462450593,1999.3480789645312
8,0.05,100000,252,59,49.6031746031746,2015.1940248792548
8,0.05,100000,251,59,49.800796812749006,2031.2295285062735
8,0.05,100000,250,59,50.0,2047.457627118644
8,0.05,100000,249,59,50.200803212851405,2063.881419080447
8,0.05,100000,248,59,50.403225806451616,2080.504065327431
8,0.05,100000,247,59,50.607287449392715,2097.3287908897023
8,0.05,100000,246,60,50.8130081300813,2079.1195716835214
8,0.05,100000,245,60,51.02040816326531,2096.071081493822
8,0.05,100000,244,60,51.22950819672131,2113.231210248141
8,0.05,100000,243,60,51.440329218106996,2130.603397178614
8,0.05,100000,242,60,51.65289256198347,2148.1911526990416
8,0.05,100000,241,60,51.86721991701245,2165.998060180323
8,0.05,100000,240,60,52.083333333333336,2184.0277777777774
8,0.05,100000,239,61,52.30125523012552,2166.1810232577895
8,0.05,100000,238,61,52.52100840336134,2184.3645847924513
8,0.05,100000,237,61,52.742616033755276,2202.778558501291
8,0.05,100000,236,61,52.96610169491525,2221.4268558592075
8,0.05,100000,235,61,53.191489361702125,2240.3134717140756
8,0.05,100000,234,61,53.41880341880342,2259.442486428615
8,0.05,100000,233,61,53.648068669527895,2278.818068086733
8,0.05,100000,232,62,53.87931034482759,2261.3727896896935
8,0.05,100000,231,62,54.112554112554115,2280.9337011264115
8,0.05,100000,230,62,54.34782608695652,2300.750045734496
8,0.05,100000,229,62,54.585152838427945,2320.82629265085
8,0.05,100000,228,62,54.824561403508774,2341.1670092038244
8,0.05,100000,227,62,55.06607929515418,2361.7768635137495
8,0.05,100000,226,63,55.309734513274336,2344.840617219034
8,0.05,100000,225,63,55.55555555555556,2365.6672545561432
8,0.05,100000,224,63,55.80357142857143,2386.773161645611
8,0.05,100000,223,63,56.053811659192824,2408.1633565033594
8,0.05,100000,222,63,56.306306306306304,2429.8429703835113
8,0.05,100000,221,63,56.56108597285068,2451.8172508590396
8,0.05,100000,220,63,56.81818181818182,2474.091565000656
8,0.05,100000,219,64,57.077625570776256,2457.6609119909926
8,0.05,100000,218,64,57.3394495412844,2480.194217658446
8,0.05,100000,217,64,57.6036866359447,2503.039457198072
8,0.05,100000,216,64,57.870370370370374,2526.2024176954733
8,0.05,100000,215,64,58.13953488372093,2549.6890210924826
8,0.05,100000,214,64,58.41121495327103,2573.5053279762424
8,0.05,100000,213,65,58.68544600938967,2557.6935793162734
8,0.05,100000,212,65,58.9622641509434,2581.811211216693
8,0.05,100000,211,65,59.241706161137444,2606.272234537548
8,0.05,100000,210,65,59.523809523809526,2631.083202511774
8,0.05,100000,209,65,59.80861244019139,2656.2508254777204
8,0.05,100000,208,65,60.09615384615385,2681.7819754210286
8,0.05,100000,207,66,60.38647342995169,2666.658180205754
8,0.05,100000,206,66,60.679611650485434,2692.539496196768
8,0.05,100000,205,66,60.97560975609756,2718.8001370035877
8,0.05,100000,204,66,61.27450980392157,2745.4475551361365
8,0.05,100000,203,66,61.576354679802954,2772.4893870638734
8,0.05,100000,202,67,61.881188118811885,2758.1434070701293
8,0.05,100000,201,67,62.18905472636816,2785.5820031054354
8,0.05,100000,200,67,62.5,2813.4328358208954
8,0.05,100000,199,67,62.814070351758794,2841.7042084343566
8,0.05,100000,198,67,63.13131313131313,2870.404634312368
8,0.05,100000,197,67,63.45177664974619,2899.5428433856896
8,0.05,100000,196,68,63.775510204081634,2886.0523801357276
8,0.05,100000,195,68,64.1025641025641,2915.651467687667
8,0.05,100000,194,68,64.43298969072166,2945.7090520340353
8,0.05,100000,193,68,64.76683937823834,2976.2346561218383
8,0.05,100000,192,68,65.10416666666667,3007.2380514705883
8,0.05,100000,191,68,65.44502617801047,3038.729265999868
8,0.05,100000,190,69,65.78947368421052,3026.215424143884
8,0.05,100000,189,69,66.13756613756614,3058.2424417253037
8,0.05,100000,188,69,66.48936170212765,3090.7814539991205
8,0.05,100000,187,69,66.84491978609626,3123.8434373136292
8,0.05,100000,186,69,67.20430107526882,3157.439663796267
8,0.05,100000,185,70,67.56756756756756,3145.987686528227
8,0.05,100000,184,70,67.93478260869566,3180.1917364299215
8,0.05,100000,183,70,68.30601092896175,3214.9575766882945
8,0.05,100000,182,70,68.68131868131869,3250.29758310763
8,0.05,100000,181,70,69.06077348066299,3286.224474222399
8,0.05,100000,180,71,69.44444444444444,3275.9520083463744
8,0.05,100000,179,71,69.83240223463687,3312.5691510568986
8,0.05,100000,178,71,70.2247191011236,3349.8046732611297
8,0.05,100000,177,71,70.62146892655367,3387.6725834274057
8,0.05,100000,176,71,71.02272727272727,3426.1872890233963
8,0.05,100000,175,72,71.42857142857143,3417.233560090703
8,0.05,100000,174,72,71.83908045977012,3456.533227639054
8,0.05,100000,173,72,72.25433526011561,3496.515828200816
8,0.05,100000,172,72,72.67441860465117,3537.197283817078
8,0.05,100000,171,72,73.09941520467837,3578.5939833339035
8,0.05,100000,170,73,73.52941176470588,3571.1238564724845
8,0.05,100000,169,73,73.96449704142012,3613.414786808144
8,0.05,100000,168,73,74.4047619047619,3656.4625850340135
8,0.05,100000,167,73,74.8502994011976,3700.285427013253
8,0.05,100000,166,73,75.3012048192771,3744.902037594179
8,0.05,100000,165,74,75.75757575757575,3739.111011838285
8,0.05,100000,164,74,76.21951219512195,3784.748460536682
8,0.05,100000,163,74,76.68711656441718,3831.227817828744
8,0.05,100000,162,74,77.1604938271605,3878.5699279526443
8,0.05,100000,161,75,77.63975155279503,3874.439000552962
8,0.05,100000,160,75,78.125,3922.9166666666665
8,0.05,100000,159,75,78.61635220125787,3972.3112218662236
8,0.05,100000,158,75,79.11392405063292,4022.645943491962
8,0.05,100000,157,75,79.61783439490446,4073.9448523942824
8,0.05,100000,156,76,80.12820512820512,4071.9402055434443
8,0.05,100000,155,76,80.64516129032258,4124.541322087738
