epsilon,N,k2,k1,data_duplication,store_complexity
0.05,100000,1516,14,65.96306068601584,1874.1913122695767
0.05,100000,1515,14,66.00660066006601,1876.6600846789063
0.05,100000,1514,14,66.05019815059445,1879.1337464784237
0.05,100000,1513,14,66.09385327164574,1881.6123105933075
0.05,100000,1512,15,66.13756613756614,1758.4894039920496
0.05,100000,1511,15,66.18133686300463,1760.811917838199
0.05,100000,1510,15,66.2251655629139,1763.1390436091986
0.05,100000,1509,15,66.26905235255136,1765.470793529084
0.05,100000,1508,15,66.3129973474801,1767.8071798624253
0.05,100000,1507,15,66.35700066357,1770.148214914488
0.05,100000,1506,15,66.40106241699867,1772.4939110313946
0.05,100000,1505,15,66.44518272425249,1774.8442806002877
0.05,100000,1504,15,66.48936170212765,1777.1993360494946
0.05,100000,1503,15,66.53359946773121,1779.55908984869
0.05,100000,1502,15,66.57789613848202,1781.9235545090642
0.05,100000,1501,15,66.62225183211193,1784.2927425834846
0.05,100000,1500,15,66.66666666666667,1786.6666666666667
0.05,100000,1499,15,66.711140760507,1789.0453393953392
0.05,100000,1498,15,66.75567423230974,1791.4287734484135
0.05,100000,1497,15,66.8002672010688,1793.8169815471513
0.05,100000,1496,15,66.84491978609626,1796.2099764553368
0.05,100000,1495,15,66.88963210702342,1798.6077709794447
0.05,100000,1494,15,66.93440428380187,1801.0103779688143
0.05,100000,1493,15,66.97923643670462,1803.4178103158192
0.05,100000,1492,15,67.02412868632707,1805.8300809560433
0.05,100000,1491,15,67.0690811535882,1808.2472028684515
0.05,100000,1490,15,67.11409395973155,1810.6691890755671
0.05,100000,1489,15,67.15916722632639,1813.096052643646
0.05,100000,1488,15,67.20430107526882,1815.5278066828537
0.05,100000,1487,15,67.24949562878278,1817.964464347441
0.05,100000,1486,15,67.29475100942126,1820.4060388359246
0.05,100000,1485,15,67.34006734006734,1822.852543391264
0.05,100000,1484,15,67.38544474393531,1825.3039913010414
0.05,100000,1483,15,67.43088334457181,1827.7603958976438
0.05,100000,1482,15,67.47638326585695,1830.2217705584421
0.05,100000,1481,15,67.5219446320054,1832.6881287059753
0.05,100000,1480,15,67.56756756756756,1835.1594838081326
0.05,100000,1479,15,67.6132521974307,1837.6358493783375
0.05,100000,1478,15,67.65899864682002,1840.1172389757337
0.05,100000,1477,15,67.70480704129993,1842.6036662053693
0.05,100000,1476,15,67.75067750677506,1845.095144718385
0.05,100000,1475,15,67.79661016949153,1847.5916882121996
0.05,100000,1474,15,67.84260515603799,1850.0933104307007
0.05,100000,1473,15,67.88866259334691,1852.600025164433
0.05,100000,1472,15,67.93478260869566,1855.1118462507877
0.05,100000,1471,15,67.98096532970769,1857.6287875741948
0.05,100000,1470,15,68.02721088435374,1860.150863066315
0.05,100000,1469,15,68.07351940095303,1862.6780867062316
0.05,100000,1468,15,68.11989100817439,1865.2104725206461
0.05,100000,1467,15,68.1663258350375,1867.7480345840715
0.05,100000,1466,15,68.21282401091405,1870.2907870190281
0.05,100000,1465,15,68.25938566552901,1872.8387439962416
0.05,100000,1464,15,68.30601092896175,1875.3919197348382
0.05,100000,1463,15,68.3526999316473,1877.9503285025464
0.05,100000,1462,15,68.39945280437756,1880.5139846158932
0.05,100000,1461,15,68.44626967830253,1883.082902440407
0.05,100000,1460,15,68.4931506849315,1885.6570963908175
0.05,100000,1459,15,68.54009595613434,1888.236580931259
0.05,100000,1458,15,68.58710562414267,1890.821370575473
0.05,100000,1457,15,68.63417982155113,1893.4114798870135
0.05,100000,1456,15,68.68131868131869,1896.006923479451
0.05,100000,1455,15,68.72852233676976,1898.6077160165798
0.05,100000,1454,15,68.7757909215956,1901.2138722126253
0.05,100000,1453,15,68.82312456985547,1903.8254068324518
0.05,100000,1452,15,68.87052341597796,1906.4423346917713
0.05,100000,1451,15,68.91798759476224,1909.0646706573555
0.05,100000,1450,15,68.96551724137932,1911.6924296472453
0.05,100000,1449,15,69.01311249137336,1914.3256266309647
0.05,100000,1448,15,69.06077348066299,1916.9642766297325
0.05,100000,1447,15,69.1085003455425,1919.6083947166783
0.05,100000,1446,15,69.15629322268326,1922.2579960170567
0.05,100000,1445,15,69.20415224913495,1924.9130957084647
0.05,100000,1444,15,69.25207756232687,1927.5737090210582
0.05,100000,1443,15,69.3000693000693,1930.2398512377722
0.05,100000,1442,15,69.34812760055479,1932.9115376945388
0.05,100000,1441,15,69.39625260235947,1935.588783780508
0.05,100000,1440,15,69.44444444444444,1938.2716049382716
0.05,100000,1439,15,69.49270326615705,1940.960016664083
0.05,100000,1438,15,69.54102920723227,1943.6540345080834
0.05,100000,1437,15,69.58942240779402,1946.353674074526
0.05,100000,1436,15,69.63788300835654,1949.0589510220022
0.05,100000,1435,15,69.68641114982579,1951.7698810636687
0.05,100000,1434,15,69.7350069735007,1954.4864799674765
0.05,100000,1433,15,69.78367062107466,1957.2087635563992
0.05,100000,1432,15,69.83240223463687,1959.9367477086648
0.05,100000,1431,15,69.88120195667365,1962.6704483579872
0.05,100000,1430,15,69.93006993006993,1965.4098814937975
0.05,100000,1429,15,69.97900629811056,1968.1550631614807
0.05,100000,1428,15,70.0280112044818,1970.9060094626084
0.05,100000,1427,15,70.0770847932726,1973.6627365551767
0.05,100000,1426,15,70.12622720897616,1976.4252606538428
0.05,100000,1425,15,70.17543859649123,1979.1935980301632
0.05,100000,1424,15,70.2247191011236,1981.967765012835
0.05,100000,1423,15,70.27406886858749,1984.7477779879362
0.05,100000,1422,15,70.32348804500704,1987.5336533991663
0.05,100000,1421,15,70.37297677691767,1990.3254077480929
0.05,100000,1420,15,70.4225352112676,1993.1230575943928
0.05,100000,1419,15,70.47216349541931,1995.9266195561
0.05,100000,1418,15,70.52186177715092,1998.736110309852
0.05,100000,1417,15,70.57163020465772,2001.5515465911378
0.05,100000,1416,15,70.62146892655367,2004.3729451945483
0.05,100000,1415,15,70.6713780918728,2007.2003229740249
0.05,100000,1414,15,70.72135785007072,2010.0336968431131
0.05,100000,1413,15,70.77140835102618,2012.8730837752164
0.05,100000,1412,15,70.8215297450425,2015.7185008038477
0.05,100000,1411,15,70.87172218284904,2018.569965022888
0.05,100000,1410,15,70.92198581560284,2021.4274935868418
0.05,100000,1409,15,70.97232079489,2024.291103711095
0.05,100000,1408,15,71.02272727272727,2027.1608126721762
0.05,100000,1407,16,71.07320540156361,1903.1593479450146
0.05,100000,1406,16,71.12375533428165,1905.8611842358193
0.05,100000,1405,16,71.17437722419929,1908.5687871227567
0.05,100000,1404,16,71.22507122507122,1911.2821730343098
0.05,100000,1403,16,71.27583749109051,1914.0013584575156
0.05,100000,1402,16,71.32667617689016,1916.7263599382175
0.05,100000,1401,16,71.3775874375446,1919.4571940813153
0.05,100000,1400,16,71.42857142857143,1922.1938775510203
0.05,100000,1399,16,71.4796283059328,1924.9364270711083
0.05,100000,1398,16,71.5307582260372,1927.684859425175
0.05,100000,1397,16,71.58196134574088,1930.4391914568953
0.05,100000,1396,16,71.63323782234957,1933.1994400702786
0.05,100000,1395,16,71.68458781362007,1935.9656222299304
0.05,100000,1394,16,71.73601147776183,1938.737754961312
0.05,100000,1393,16,71.78750897343862,1941.515855351004
0.05,100000,1392,16,71.83908045977012,1944.2999405469677
0.05,100000,1391,16,71.89072609633357,1947.090027758813
0.05,100000,1390,16,71.94244604316546,1949.8861342580612
0.05,100000,1389,16,71.99424046076314,1952.6882773784143
0.05,100000,1388,16,72.04610951008645,1955.4964745160246
0.05,100000,1387,16,72.09805335255948,1958.3107431297626
0.05,100000,1386,16,72.15007215007215,1961.1311007414904
0.05,100000,1385,16,72.20216606498195,1963.9575649363344
0.05,100000,1384,16,72.25433526011561,1966.790153362959
0.05,100000,1383,16,72.30657989877079,1969.6288837338427
0.05,100000,1382,16,72.3589001447178,1972.4737738255553
0.05,100000,1381,16,72.41129616220131,1975.3248414790362
0.05,100000,1380,16,72.46376811594203,1978.182104599874
0.05,100000,1379,16,72.51631617113851,1981.045581158589
0.05,100000,1378,16,72.5689404934688,1983.9152891909143
0.05,100000,1377,16,72.62164124909224,1986.7912467980818
0.05,100000,1376,16,72.67441860465117,1989.6734721471064
0.05,100000,1375,16,72.72727272727273,1992.5619834710742
0.05,100000,1374,16,72.7802037845706,1995.4567990694304
0.05,100000,1373,16,72.83321194464676,1998.357937308269
0.05,100000,1372,16,72.8862973760933,2001.2654166206257
0.05,100000,1371,16,72.93946024799416,2004.1792555067696
0.05,100000,1370,16,72.99270072992701,2007.0994725344983
0.05,100000,1369,16,73.04601899196494,2010.026086339434
0.05,100000,1368,16,73.09941520467837,2012.9591156253207
0.05,100000,1367,16,73.1528895391368,2015.898579164323
0.05,100000,1366,16,73.20644216691069,2018.8444957973286
0.05,100000,1365,16,73.26007326007326,2021.796884434247
0.05,100000,1364,16,73.31378299120234,2024.7557640543168
0.05,100000,1363,16,73.36757153338225,2027.7211537064081
0.05,100000,1362,16,73.42143906020559,2030.6930725093314
0.05,100000,1361,16,73.47538574577517,2033.6715396521445
0.05,100000,1360,16,73.52941176470588,2036.6565743944636
0.05,100000,1359,16,73.58351729212656,2039.6481960667743
0.05,100000,1358,16,73.63770250368188,2042.6464240707442
0.05,100000,1357,16,73.69196757553426,2045.6512778795395
0.05,100000,1356,16,73.74631268436578,2048.662777038139
0.05,100000,1355,16,73.80073800738008,2051.680941163655
0.05,100000,1354,16,73.85524372230428,2054.7057899456504
0.05,100000,1353,16,73.90983000739098,2057.7373431464607
0.05,100000,1352,16,73.96449704142012,2060.775620601519
0.05,100000,1351,16,74.01924500370096,2063.8206422196786
0.05,100000,1350,16,74.07407407407408,2066.872427983539
0.05,100000,1349,16,74.12898443291327,2069.930997949776
0.05,100000,1348,16,74.1839762611276,2072.9963722494695
0.05,100000,1347,16,74.23904974016332,2076.0685710884372
0.05,100000,1346,16,74.29420505200595,2079.1476147475655
0.05,100000,1345,16,74.34944237918215,2082.2335235831456
0.05,100000,1344,16,74.4047619047619,2085.326318027211
0.05,100000,1343,16,74.46016381236039,2088.426018587874
0.05,100000,1342,16,74.51564828614009,2091.532645849667
0.05,100000,1341,16,74.57121551081282,2094.646220473886
0.05,100000,1340,16,74.6268656716418,2097.7667631989307
0.05,100000,1339,16,74.68259895444362,2100.894294840654
0.05,100000,1338,16,74.73841554559043,2104.0288362927067
0.05,100000,1337,16,74.79431563201197,2107.1704085268875
0.05,100000,1336,16,74.8502994011976,2110.3190325934956
0.05,100000,1335,16,74.90636704119851,2113.474729621681
0.05,100000,1334,16,74.96251874062969,2116.6375208198
0.05,100000,1333,16,75.01875468867217,2119.8074274757737
0.05,100000,1332,16,75.07507507507508,2122.9844709574436
0.05,100000,1331,16,75.13148009015778,2126.168672712935
0.05,100000,1330,16,75.18796992481202,2129.360054271016
0.05,100000,1329,16,75.24454477050413,2132.5586372414637
0.05,100000,1328,16,75.3012048192771,2135.76444331543
0.05,100000,1327,16,75.35795026375283,2138.9774942658105
0.05,100000,1326,16,75.41478129713424,2142.1978119476125
0.05,100000,1325,16,75.47169811320755,2145.425418298327
0.05,100000,1324,16,75.52870090634441,2148.6603353383043
0.05,100000,1323,16,75.58578987150416,2151.902585171131
0.05,100000,1322,16,75.642965204236,2155.152189984002
0.05,100000,1321,16,75.7002271006813,2158.409172048107
0.05,100000,1320,16,75.75757575757575,2161.6735537190084
0.05,100000,1319,16,75.8150113722517,2164.9453574370273
0.05,100000,1318,16,75.87253414264036,2168.224605727628
0.05,100000,1317,16,75.9301442672741,2171.5113212018064
0.05,100000,1316,16,75.98784194528875,2174.8055265564803
0.05,100000,1315,16,76.04562737642586,2178.107244574882
0.05,100000,1314,17,76.10350076103501,2053.097880590071
0.05,100000,1313,17,76.16146230007617,2056.2195860420993
0.05,100000,1312,17,76.21951219512195,2059.348427056724
0.05,100000,1311,17,76.27765064836004,2062.4844254056634
0.05,100000,1310,17,76.33587786259542,2065.6276029437477
0.05,100000,1309,17,76.39419404125286,2068.777981609299
0.05,100000,1308,17,76.4525993883792,2071.9355834245152
0.05,100000,1307,17,76.51109410864575,2075.1004304958574
0.05,100000,1306,17,76.5696784073507,2078.2725450144317
0.05,100000,1305,17,76.62835249042146,2081.4519492563836
0.05,100000,1304,17,76.68711656441718,2084.6386655832866
0.05,100000,1303,17,76.74597083653109,2087.8327164425373
0.05,100000,1302,17,76.80491551459293,2091.0341243677494
0.05,100000,1301,17,76.86395080707149,2094.2429119791514
0.05,100000,1300,17,76.92307692307692,2097.459101983989
0.05,100000,1299,17,76.98229407236336,2100.682717176924
0.05,100000,1298,17,77.04160246533128,2103.913780440441
0.05,100000,1297,17,77.10100231303007,2107.152314745251
0.05,100000,1296,17,77.1604938271605,2110.3983431507036
0.05,100000,1295,17,77.22007722007721,2113.6518888051937
0.05,100000,1294,17,77.27975270479135,2116.912974946577
0.05,100000,1293,17,77.33952049497293,2120.1816249025865
0.05,100000,1292,17,77.39938080495357,2123.457862091246
0.05,100000,1291,17,77.45933384972889,2126.741710021294
0.05,100000,1290,17,77.51937984496124,2130.033192292601
0.05,100000,1289,17,77.57951900698215,2133.3323325966
0.05,100000,1288,17,77.63975155279503,2136.6391547167073
0.05,100000,1287,17,77.7000777000777,2139.9536825287546
0.05,100000,1286,17,77.76049766718506,2143.2759400014197
0.05,100000,1285,17,77.82101167315174,2146.605951196661
0.05,100000,1284,17,77.88161993769471,2149.9437402701496
0.05,100000,1283,17,77.9423226812159,2153.289331471713
0.05,100000,1282,17,78.003120124805,2156.642749145774
0.05,100000,1281,17,78.06401249024199,2160.0040177317906
0.05,100000,1280,17,78.125,2163.373161764706
0.05,100000,1279,17,78.18608287724786,2166.750205875395
0.05,100000,1278,17,78.24726134585289,2170.1351747911135
0.05,100000,1277,17,78.30853563038372,2173.528093335954
0.05,100000,1276,17,78.36990595611286,2176.9289864312977
0.05,100000,1275,17,78.43137254901961,2180.337879096275
0.05,100000,1274,17,78.49293563579278,2183.7547964482255
0.05,100000,1273,17,78.55459544383346,2187.1797637031596
0.05,100000,1272,17,78.61635220125787,2190.612806176226
0.05,100000,1271,17,78.67820613690007,2194.0539492821795
0.05,100000,1270,17,78.74015748031496,2197.5032185358486
0.05,100000,1269,17,78.80220646178093,2200.960639552615
0.05,100000,1268,17,78.86435331230284,2204.4262380488817
0.05,100000,1267,17,78.92659826361484,2207.9000398425605
0.05,100000,1266,17,78.98894154818325,2211.382070853543
0.05,100000,1265,17,79.05138339920948,2214.872357104194
0.05,100000,1264,17,79.11392405063292,2218.3709247198317
0.05,100000,1263,17,79.1765637371338,2221.87779992922
0.05,100000,1262,17,79.23930269413628,2225.393009065059
0.05,100000,1261,17,79.30214115781126,2228.91657856448
0.05,100000,1260,17,79.36507936507937,2232.4485349695433
0.05,100000,1259,17,79.42811755361397,2235.9889049277385
0.05,100000,1258,17,79.4912559618442,2239.5377151924868
0.05,100000,1257,17,79.55449482895784,2243.0949926236467
0.05,100000,1256,17,79.61783439490446,2246.6607641880237
0.05,100000,1255,17,79.6812749003984,2250.2350569598802
0.05,100000,1254,17,79.74481658692186,2253.817898121452
0.05,100000,1253,17,79.80845969672785,2257.4093149634623
0.05,100000,1252,17,79.87220447284345,2261.009334885645
0.05,100000,1251,17,79.93605115907275,2264.617985397266
0.05,100000,1250,17,80.0,2268.2352941176473
0.05,100000,1249,17,80.0640512409928,2271.8612887767
0.05,100000,1248,17,80.12820512820512,2275.4959972154543
0.05,100000,1247,17,80.1924619085806,2279.1394473865917
0.05,100000,1246,17,80.25682182985554,2282.791667354986
0.05,100000,1245,17,80.32128514056225,2286.452685298245
0.05,100000,1244,17,80.38585209003216,2290.1225295072486
0.05,100000,1243,17,80.45052292839904,2293.8012283867033
0.05,100000,1242,17,80.51529790660226,2297.488810455686
0.05,100000,1241,17,80.58017727639,2301.1853043482015
0.05,100000,1240,17,80.64516129032258,2304.890738813736
0.05,100000,1239,17,80.71025020177562,2308.6051427178168
0.05,100000,1238,17,80.77544426494346,2312.328545042577
0.05,100000,1237,17,80.84074373484236,2316.060974887318
0.05,100000,1236,17,80.90614886731392,2319.802461469082
0.05,100000,1235,17,80.97165991902834,2323.5530341232197
0.05,100000,1234,17,81.03727714748784,2327.3127223039714
0.05,100000,1233,17,81.10300081103001,2331.081555585039
0.05,100000,1232,18,81.16883116883118,2205.1451434568316
0.05,100000,1231,18,81.23476848090984,2208.721955435775
0.05,100000,1230,18,81.30081300813008,2212.3074889285476
0.05,100000,1229,18,81.36696501220504,2215.9017723227116
0.05,100000,1228,18,81.43322475570032,2219.5048341214347
0.05,100000,1227,18,81.49959250203749,2223.116702944059
0.05,100000,1226,18,81.56606851549755,2226.737407526669
0.05,100000,1225,18,81.63265306122449,2230.366976722662
0.05,100000,1224,18,81.69934640522875,2234.0054395033253
0.05,100000,1223,18,81.76614881439085,2237.652824958413
0.05,100000,1222,18,81.83306055646482,2241.309162296731
0.05,100000,1221,18,81.9000819000819,2244.9744808467167
0.05,100000,1220,18,81.9672131147541,2248.6488100570336
0.05,100000,1219,18,82.03445447087776,2252.332179497159
0.05,100000,1218,18,82.10180623973727,2256.0246188579804
0.05,100000,1217,18,82.16926869350863,2259.726157952395
0.05,100000,1216,18,82.23684210526316,2263.4368267159125
0.05,100000,1215,18,82.3045267489712,2267.1566552072572
0.05,100000,1214,18,82.37232289950576,2270.8856736089815
0.05,100000,1213,18,82.44023083264634,2274.6239122280754
0.05,100000,1212,18,82.50825082508251,2278.3714014965853
0.05,100000,1211,18,82.57638315441784,2282.1281719722315
0.05,100000,1210,18,82.64462809917356,2285.8942543390326
0.05,100000,1209,18,82.71298593879239,2289.669679407933
0.05,100000,1208,18,82.78145695364239,2293.4544781174313
0.05,100000,1207,18,82.8500414250207,2297.248681534218
0.05,100000,1206,18,82.91873963515755,2301.052320853811
0.05,100000,1205,18,82.98755186721992,2304.8654274011965
0.05,100000,1204,18,83.05647840531562,2308.688032631477
0.05,100000,1203,18,83.12551953449709,2312.5201681305184
0.05,100000,1202,18,83.19467554076539,2316.3618656156054
0.05,100000,1201,18,83.2639467110741,2320.213156936093
0.05,100000,1200,18,83.33333333333333,2324.074074074074
0.05,100000,1199,18,83.40283569641367,2327.944649145038
0.05,100000,1198,18,83.47245409015025,2331.8249143985413
0.05,100000,1197,18,83.5421888053467,2335.7149022188814
0.05,100000,1196,18,83.61204013377926,2339.614645125769
0.05,100000,1195,18,83.68200836820084,2343.524175775012
0.05,100000,1194,18,83.75209380234506,2347.4435269591954
0.05,100000,1193,18,83.82229673093043,2351.3727316083755
0.05,100000,1192,18,83.89261744966443,2355.3118227907653
0.05,100000,1191,18,83.9630562552477,2359.2608337134347
0.05,100000,1190,18,84.03361344537815,2363.2197977230107
0.05,100000,1189,18,84.10428931875526,2367.1887483063806
0.05,100000,1188,18,84.17508417508418,2371.1677190914006
0.05,100000,1187,18,84.24599831508003,2375.1567438476095
0.05,100000,1186,18,84.31703204047217,2379.155856486945
0.05,100000,1185,18,84.38818565400844,2383.165091064466
0.05,100000,1184,18,84.45945945945945,2387.184481779076
0.05,100000,1183,18,84.53085376162299,2391.2140629742553
0.05,100000,1182,18,84.60236886632826,2395.2538691387927
0.05,100000,1181,18,84.67400508044031,2399.3039349075257
0.05,100000,1180,18,84.7457627118644,2403.364295062083
0.05,100000,1179,18,84.81764206955047,2407.4349845316315
0.05,100000,1178,18,84.88964346349745,2411.5160383936272
0.05,100000,1177,18,84.96176720475786,2415.6074918745735
0.05,100000,1176,18,85.03401360544218,2419.7093803507796
0.05,100000,1175,18,85.1063829787234,2423.8217393491273
0.05,100000,1174,18,85.17887563884156,2427.9446045478394
0.05,100000,1173,18,85.25149190110827,2432.078011777255
0.05,100000,1172,18,85.32423208191126,2436.221997020609
0.05,100000,1171,18,85.39709649871904,2440.376596414813
0.05,100000,1170,18,85.47008547008546,2444.541846251248
0.05,100000,1169,18,85.5431993156544,2448.7177829765537
0.05,100000,1168,18,85.61643835616438,2452.9044431934276
0.05,100000,1167,18,85.6898029134533,2457.1018636614294
0.05,100000,1166,18,85.76329331046313,2461.310081297783
0.05,100000,1165,18,85.83690987124463,2465.5291331781964
0.05,100000,1164,18,85.91065292096219,2469.7590565376727
0.05,100000,1163,18,85.98452278589853,2473.9998887713346
0.05,100000,1162,18,86.05851979345955,2478.251667435252
0.05,100000,1161,18,86.13264427217915,2482.5144302472722
0.05,100000,1160,18,86.20689655172414,2486.788215087858
0.05,100000,1159,18,86.28127696289906,2491.073060000931
0.05,100000,1158,19,86.35578583765113,2364.033792500258
0.05,100000,1157,19,86.4304235090752,2368.1141839350917
0.05,100000,1156,19,86.50519031141869,2372.205162395338
0.05,100000,1155,19,86.58008658008659,2376.3067645501
0.05,100000,1154,19,86.65511265164645,2380.4190272273954
0.05,100000,1153,19,86.73026886383347,2384.541987414985
0.05,100000,1152,19,86.80555555555556,2388.6756822612083
0.05,100000,1151,19,86.88097306689835,2392.820149075815
0.05,100000,1150,19,86.95652173913044,2396.975425330813
0.05,100000,1149,19,87.03220191470844,2401.1415486613105
0.05,100000,1148,19,87.10801393728222,2405.3185568663735
0.05,100000,1147,19,87.18395815170008,2409.506487909882
0.05,100000,1146,19,87.26003490401396,2413.705379921392
0.05,100000,1145,19,87.33624454148472,2417.9152711970046
0.05,100000,1144,19,87.41258741258741,2422.1362002002415
0.05,100000,1143,19,87.48906386701663,2426.368205562922
0.05,100000,1142,19,87.56567425569177,2430.6113260860475
0.05,100000,1141,19,87.64241893076249,2434.865600740693
0.05,100000,1140,19,87.71929824561404,2439.131068668902
0.05,100000,1139,19,87.7963125548727,2443.4077691845855
0.05,100000,1138,19,87.87346221441125,2447.695741774431
0.05,100000,1137,19,87.95074758135443,2451.9950260988135
0.05,100000,1136,19,88.02816901408451,2456.3056619927124
0.05,100000,1135,19,88.10572687224669,2460.6276894666366
0.05,100000,1134,19,88.18342151675485,2464.9611487075517
0.05,100000,1133,19,88.261253309797,2469.306080079816
0.05,100000,1132,19,88.33922261484099,2473.66252412612
0.05,100000,1131,19,88.41732979664015,2478.0305215684343
0.05,100000,1130,19,88.49557522123894,2482.41011330896
0.05,100000,1129,19,88.57395925597874,2486.801340431087
0.05,100000,1128,19,88.65248226950355,2491.2042442003603
0.05,100000,1127,19,88.73114463176574,2495.618866065449
0.05,100000,1126,19,88.80994671403197,2500.0452476591186
0.05,100000,1125,19,88.88888888888889,2504.48343079922
0.05,100000,1124,19,88.96797153024912,2508.9334574896734
0.05,100000,1123,19,89.04719501335708,2513.3953699214626
0.05,100000,1122,19,89.12655971479501,2517.8692104736374
0.05,100000,1121,19,89.20606601248885,2522.35502171432
0.05,100000,1120,19,89.28571428571429,2526.8528464017186
0.05,100000,1119,19,89.36550491510278,2531.3627274851447
0.05,100000,1118,19,89.44543828264759,2535.8847081060426
0.05,100000,1117,19,89.52551477170994,2540.418831599018
0.05,100000,1116,19,89.60573476702508,2544.9651414928812
0.05,100000,1115,19,89.68609865470852,2549.523681511688
0.05,100000,1114,19,89.76660682226212,2554.0944955757946
0.05,100000,1113,19,89.84725965858041,2558.677627802915
0.05,100000,1112,19,89.92805755395683,2563.273122509187
0.05,100000,1111,19,90.00900090009002,2567.8810242102422
0.05,100000,1110,19,90.09009009009009,2572.5013776222877
0.05,100000,1109,19,90.17132551848512,2577.13422766319
0.05,100000,1108,19,90.25270758122744,2581.7796194535654
0.05,100000,1107,19,90.3342366757001,2586.437598317884
0.05,100000,1106,19,90.41591320072332,2591.108209785571
0.05,100000,1105,19,90.49773755656109,2595.791499592124
0.05,100000,1104,19,90.57971014492753,2600.4875136802307
0.05,100000,1103,19,90.66183136899366,2605.1962982008968
0.05,100000,1102,19,90.74410163339383,2609.917899514581
0.05,100000,1101,19,90.82652134423252,2614.6523641923377
0.05,100000,1100,19,90.9090909090909,2619.399739016964
0.05,100000,1099,19,90.99181073703366,2624.1600709841578
0.05,100000,1098,19,91.07468123861567,2628.933407303681
0.05,100000,1097,19,91.15770282588879,2633.719795400531
0.05,100000,1096,19,91.24087591240875,2638.5192829161188
0.05,100000,1095,19,91.32420091324201,2643.331917709455
0.05,100000,1094,19,91.40767824497257,2648.1577478583445
0.05,100000,1093,19,91.49130832570906,2652.996821660588
0.05,100000,1092,19,91.57509157509158,2657.849187635191
0.05,100000,1091,20,91.6590284142988,2529.5791497974005
0.05,100000,1090,20,91.74311926605505,2534.214291726286
0.05,100000,1089,20,91.82736455463728,2538.8622007705403
0.05,100000,1088,20,91.91176470588235,2543.5229238754328
0.05,100000,1087,20,91.99632014719411,2548.19650820223
0.05,100000,1086,20,92.08103130755065,2552.8830011293917
0.05,100000,1085,20,92.16589861751152,2557.582450253775
0.05,100000,1084,20,92.25092250922509,2562.2949033918385
0.05,100000,1083,20,92.33610341643583,2567.020408580863
0.05,100000,1082,20,92.42144177449168,2571.759014080176
0.05,100000,1081,20,92.50693802035153,2576.5107683723827
0.05,100000,1080,20,92.5925925925926,2581.275720164609
0.05,100000,1079,20,92.67840593141798,2586.0539183897495
0.05,100000,1078,20,92.7643784786642,2590.8454122077233
0.05,100000,1077,20,92.85051067780873,2595.6502510067426
0.05,100000,1076,20,92.93680297397769,2600.4684844045823
0.05,100000,1075,20,93.02325581395348,2605.300162249865
0.05,100000,1074,20,93.10986964618249,2610.145334623347
0.05,100000,1073,20,93.19664492078286,2615.004051839222
0.05,100000,1072,20,93.28358208955224,2619.8763644464248
0.05,100000,1071,20,93.37068160597572,2624.7623232299457
0.05,100000,1070,20,93.45794392523365,2629.6619792121583
0.05,100000,1069,20,93.54536950420955,2634.57538365415
0.05,100000,1068,20,93.63295880149813,2639.502588057064
0.05,100000,1067,20,93.72071227741331,2644.4436441634484
0.05,100000,1066,20,93.80863039399625,2649.3986039586184
0.05,100000,1065,20,93.89671361502347,2654.367519672023
0.05,100000,1064,20,93.98496240601504,2659.3504437786196
0.05,100000,1063,20,94.07337723424271,2664.3474290002646
0.05,100000,1062,20,94.16195856873823,2669.3585283071066
0.05,100000,1061,20,94.2507068803016,2674.3837949189897
0.05,100000,1060,20,94.33962264150944,2679.423282306871
0.05,100000,1059,20,94.42870632672333,2684.477044194239
0.05,100000,1058,20,94.5179584120983,2689.545134558553
0.05,100000,1057,20,94.6073793755913,2694.6276076326767
0.05,100000,1056,20,94.6969696969697,2699.724517906336
0.05,100000,1055,20,94.7867298578199,2704.8359201275803
0.05,100000,1054,20,94.87666034155598,2709.96186930425
0.05,100000,1053,20,94.9667616334283,2715.1024207054597
0.05,100000,1052,20,95.05703422053232,2720.257629863089
0.05,100000,1051,20,95.14747859181732,2725.427552573282
0.05,100000,1050,20,95.23809523809524,2730.6122448979595
0.05,100000,1049,20,95.32888465204957,2735.8117631663367
0.05,100000,1048,20,95.41984732824427,2741.026163976458
0.05,100000,1047,20,95.51098376313276,2746.255504196736
0.05,100000,1046,20,95.60229445506693,2751.499840967502
0.05,100000,1045,20,95.69377990430623,2756.7592317025706
0.05,100000,1044,20,95.78544061302682,2762.033734090809
0.05,100000,1043,20,95.87727708533077,2767.3234060977215
0.05,100000,1042,20,95.96928982725528,2772.6283059670423
0.05,100000,1041,20,96.06147934678194,2777.948492222342
0.05,100000,1040,20,96.15384615384616,2783.2840236686393
0.05,100000,1039,20,96.24639076034649,2788.6349593940276
0.05,100000,1038,20,96.33911368015414,2794.0013587713147
0.05,100000,1037,20,96.43201542912247,2799.3832814596663
0.05,100000,1036,20,96.52509652509653,2804.78078740627
0.05,100000,1035,20,96.61835748792271,2810.193936848001
0.05,100000,1034,20,96.71179883945841,2815.622790313107
0.05,100000,1033,20,96.8054211035818,2821.0674086228983
0.05,100000,1032,20,96.89922480620154,2826.527852893456
0.05,100000,1031,21,96.99321047526674,2697.1468424165187
0.05,100000,1030,21,97.0873786407767,2702.377585966991
0.05,100000,1029,21,97.18172983479106,2707.6235781792143
