epsilon,N,k2,k1,data_duplication,store_complexity,get_complexity,join_complexity
0.1,10000,128,13,78.125,1058413.4615384615,318.5096153846154,114922.19801682692
0.1,10000,127,13,78.74015748031496,1075093.5963410388,321.01756511205326,115374.58352609014
0.1,10000,126,13,79.36507936507937,1092172.0255053588,323.5653235653235,115837.24925867782
0.1,10000,125,13,80.0,1109661.5384615385,326.1538461538462,116310.51692307692
0.1,10000,124,13,80.64516129032258,1127575.4422476587,328.7841191066998,116794.72104378452
0.1,10000,123,13,81.30081300813008,1145927.586855606,331.45716072545343,117290.2095822084
0.1,10000,122,13,81.9672131147541,1164732.3920368801,334.1740226986129,117797.34459305811
0.1,10000,121,13,82.64462809917356,1184004.8756652817,336.935791481246,118316.50291856904
0.1,10000,120,13,83.33333333333333,1203760.6837606838,339.7435897435898,118848.07692307692
0.1,10000,119,13,84.03361344537815,1224016.1222860184,342.5985778926956,119392.47527065125
0.1,10000,118,14,84.7457627118644,1155874.7486354497,320.8232445520581,114455.61825419625
0.1,10000,117,14,85.47008547008546,1175659.2884798013,323.5653235653235,115026.96064619142
0.1,10000,116,14,86.20689655172414,1195957.1938168847,326.3546798029557,115612.45965687107
0.1,10000,115,14,86.95652173913044,1216786.3894139887,329.1925465838509,116212.5978935998
0.1,10000,114,14,87.71929824561404,1238165.589412127,332.08020050125316,116827.87890779582
0.1,10000,113,14,88.49557522123894,1260114.3394157724,335.0189633375474,117458.82830068358
0.1,10000,112,14,89.28571428571429,1282653.0612244902,338.01020408163265,118105.99489795919
0.1,10000,111,14,90.09009009009009,1305803.100397695,341.05534105534105,118769.95199833039
0.1,10000,110,14,90.9090909090909,1329586.776859504,344.15584415584414,119451.29870129871
0.1,10000,109,14,91.74311926605505,1354027.4387677803,347.3132372214941,120150.66131999472
0.1,10000,108,14,92.5925925925926,1379149.5198902606,350.52910052910056,120868.69488536156
0.1,10000,107,14,93.45794392523365,1404978.6007511576,353.8050734312417,121606.08474851205
0.1,10000,106,14,94.33962264150944,1431541.4738341048,357.14285714285717,122363.548288664
0.1,10000,105,14,95.23809523809524,1458866.2131519273,360.5442176870748,123141.83673469388
0.1,10000,104,14,96.15384615384616,1486982.24852071,364.01098901098896,123941.7371090448
0.1,10000,103,15,97.0873786407767,1414859.0819115846,343.042071197411,120002.1695415842
0.1,10000,102,15,98.03921568627452,1442665.6414199667,346.4052287581699,120847.80853517877
0.1,10000,101,15,99.00990099009901,1471301.5063882626,349.8349834983498,121717.65676567657
0.1,10000,100,15,100.0,1500800.0000000002,353.33333333333337,122612.66666666667
0.1,10000,99,15,101.01010101010101,1531196.1364486618,356.9023569023569,123533.83838383839
0.1,10000,98,15,102.04081632653062,1562526.7249757047,360.5442176870748,124482.22268499236
0.1,10000,97,15,103.09278350515464,1594830.4814539268,364.26116838487974,125458.92407978178
