k,epsilon,N,k2,k1,data_duplication,store_complexity,get_complexity,join_complexity
16,0.05,10000,71,10,8.80281690140845,682421.7417179132,23498.388216623687,199702.66812140448
16,0.05,10000,70,10,8.928571428571429,701828.5714285715,24064.0306122449,202203.0612244898
16,0.05,10000,69,10,9.057971014492754,722081.9155639572,24652.830287754674,204809.73534971644
16,0.05,10000,68,10,9.191176470588236,743231.8339100345,25266.1115916955,207528.89273356402
16,0.05,10000,67,10,9.328358208955224,765332.1452439296,25905.296279795057,210367.19759411894
16,0.05,10000,66,10,9.469696969696969,788440.7713498622,26571.912304866848,213331.81818181818
16,0.05,10000,65,10,9.615384615384615,812620.1183431952,27267.60355029586,216430.47337278107
16,0.05,10000,64,11,9.765625,761761.3636363638,26131.924715909092,210580.5752840909
16,0.05,10000,63,11,9.920634920634921,785877.8258778258,26833.026981836505,213972.9231086374
16,0.05,10000,62,11,10.080645161290322,811166.3986377825,27566.13021473843,217526.31255321164
16,0.05,10000,61,11,10.245901639344263,837704.4294055852,28333.277344799786,221251.24355622876
16,0.05,10000,60,11,10.416666666666666,865575.7575757576,29136.679292929293,225159.0909090909
16,0.05,10000,59,11,10.59322033898305,894871.3796975791,29978.731947455013,229262.19346582747
16,0.05,10000,58,11,10.775862068965518,925690.1956545239,30862.035185385368,233573.95416711707
16,0.05,10000,57,11,10.964912280701755,958139.8472257198,31789.414225356053,238108.9524049358
16,0.05,10000,56,11,11.160714285714286,992337.6623376624,32763.943645640076,242883.07050092766
16,0.05,10000,55,11,11.363636363636363,1028411.720510894,33788.97445529676,247913.63636363635
16,0.05,10000,54,11,11.574074074074074,1066502.0576131688,34868.16467140541,253219.58473625142
16,0.05,10000,53,11,11.79245283018868,1106762.0311336936,36005.513932489725,258821.63985889513
16,0.05,10000,52,11,12.01923076923077,1149359.8708983324,37205.402770306624,264742.5228617536
16,0.05,10000,51,11,12.254901960784315,1194480.444584251,38472.63727237776,271007.18779490405
16,0.05,10000,50,11,12.5,1242327.2727272727,39812.49999999999,277643.09090909094
16,0.05,10000,49,11,12.755102040816327,1293124.834349324,41230.808185983115,284680.4986558631
16,0.05,10000,48,11,13.020833333333334,1347121.2121212122,42733.98042929293,292152.84090909094
16,0.05,10000,47,11,13.297872340425531,1404591.1354376723,44329.11333799745,300097.11716531543
16,0.05,10000,46,11,13.58695652173913,1465839.491321533,46024.06985736381,308554.3650111703
16,0.05,10000,45,11,13.88888888888889,1531205.3872053872,47827.58136924803,317570.20202020206
16,0.05,10000,44,12,14.204545454545455,1467644.6280991738,46513.86019283747,319619.69696969696
16,0.05,10000,43,12,14.534883720930232,1536192.5365062193,48415.0216333153,329911.13214350096
16,0.05,10000,42,12,14.880952380952381,1609682.5396825399,50446.66477702192,340932.31292517006
16,0.05,10000,41,12,15.24390243902439,1688602.0226055922,52621.33154868134,352754.60043624823
16,0.05,10000,40,12,15.625,1773500.0,54953.12499999999,365458.3333333333
16,0.05,10000,39,12,16.025641025641026,1864996.7126890202,57457.949813719046,379134.2209072978
16,0.05,10000,38,12,16.44736842105263,1963795.0138504156,60153.797322253005,393884.9953831948
16,0.05,10000,37,12,16.89189189189189,2070693.9371804234,63061.08473338202,409827.38008278544
16,0.05,10000,36,12,17.36111111111111,2186604.938271605,66203.06069958847,427094.44444444444
16,0.05,10000,35,12,17.857142857142858,2312571.4285714286,69606.2925170068,445838.43537414965
16,0.05,10000,34,12,18.38235294117647,2449792.387543253,73301.25432525952,466234.19838523644
16,0.05,10000,33,12,18.939393939393938,2599651.0560146924,77323.04101622284,488483.3333333333
16,0.05,10000,32,12,19.53125,2763750.0,81712.23958333333,512819.2708333333
16,0.05,10000,31,12,20.161290322580644,2943954.2143600415,86515.99895941727,539513.5102323968
16,0.05,10000,30,12,20.833333333333332,3142444.4444444445,91789.35185185184,568883.3333333334
16,0.05,10000,29,12,21.551724137931036,3361783.590963139,97596.85889813716,601301.4070550932
16,0.05,10000,28,13,22.321428571428573,3327692.3076923075,97333.93838304552,630797.5667189952
16,0.05,10000,27,13,23.14814814814815,3577562.519784742,103953.71689353172,670715.0522317189
16,0.05,10000,26,13,24.03846153846154,3856768.3204369596,111323.53777878926,715268.3431952662
16,0.05,10000,25,13,25.0,4170092.307692308,119563.46153846155,765209.0769230769
16,0.05,10000,24,13,26.041666666666668,4523333.333333333,128818.77670940172,821448.0769230769
16,0.05,10000,23,13,27.17391304347826,4923577.141195289,139266.66787843537,885097.6515922641
16,0.05,10000,22,13,28.40909090909091,5379554.990464082,151125.03973299428,957527.6223776223
16,0.05,10000,21,13,29.761904761904763,5902124.5421245415,164664.33368219083,1040440.4238618524
16,0.05,10000,20,13,31.25,6504923.076923076,180223.5576923077,1135973.076923077
16,0.05,10000,19,13,32.89473684210526,7205267.419561048,198232.3407202216,1246837.619859365
16,0.05,10000,18,13,34.72222222222222,8025413.105413104,219241.74976258306,1376517.5213675215
16,0.05,10000,17,13,36.76470588235294,8994346.553100878,243968.09289326592,1529547.1253659835
16,0.05,10000,16,13,39.0625,10150384.615384618,273356.3701923077,1711916.826923077
16,0.05,10000,15,13,41.666666666666664,11545025.641025642,308674.1452991453,1931673.076923077
16,0.05,10000,14,13,44.642857142857146,13248791.20879121,351653.7480376766,2199828.178963893
16,0.05,10000,13,14,48.07692307692308,14263161.453930685,378446.2172442942,2526282.7134404057
16,0.05,10000,12,14,52.083333333333336,16733809.523809524,440508.43253968254,2944078.5714285714
16,0.05,10000,11,14,56.81818181818182,19907957.497048408,519909.23848878394,3480214.935064935
16,0.05,10000,10,14,62.5,24080571.428571433,623848.2142857143,4184178.5714285714
16,0.05,10000,9,14,69.44444444444444,29719153.43915344,763711.4197530864,5134356.34920635
16,0.05,10000,8,14,78.125,37600714.28571429,958381.6964285715,6460953.571428572
16,0.05,10000,7,14,89.28571428571429,49094693.877551034,1241065.9620991256,8393313.265306123
16,0.05,10000,6,14,104.16666666666667,66800952.38095239,1674667.658730159,11366578.57142857
16,0.05,10000,5,14,125.0,96161142.85714287,2390553.571428572,16290978.57142857
16,0.05,10000,4,14,156.25,150201428.5714286,3702477.678571429,25344078.57142857
16,0.05,10000,3,14,208.33333333333334,266935238.09523812,6523938.492063493,44876578.571428575
16,0.05,10000,2,14,312.5,600402857.1428573,14547812.500000002,100606578.57142857
16,0.05,10000,1,15,625.0,2240752000.0,53854625.0,401111816.6666667
